param soc_lower_bound := 0.8;
 1 2278 2450 1
 1 2278 2459 0
 1 2279 2451 1
 1 2279 2460 0
 1 2280 destination 0
 1 2449 9613 1
 1 2449 9616 0
 1 2450 9613 1
 1 2450 9617 0
 1 2451 9613 1
 1 2451 9618 0
 1 2452 9613 1
 1 2452 9619 0
 1 2453 9613 1
 1 2453 9620 0
 1 2454 9613 1
 1 2454 9621 0
 1 2455 9613 1
 1 2455 9622 0
 1 2456 9613 1
 1 2456 9623 0
 1 2457 9613 1
 1 2457 9624 0
 1 2458 9613 1
 1 2458 9624 0
 1 2459 9613 1
 1 2459 9624 0
 1 2460 destination 0
 1 9613 3577 1
 1 9613 3580 0
 1 9614 3577 1
 1 9614 3581 0
 1 9615 3577 1
 1 9615 3582 0
 1 9616 3577 1
 1 9616 3583 0
 1 9617 3577 1
 1 9617 3584 0
 1 9618 3577 1
 1 9618 3585 0
 1 9619 3577 1
 1 9619 3586 0
 1 9620 3577 1
 1 9620 3587 0
 1 9621 3577 1
 1 9621 3588 0
 1 9622 3577 1
 1 9622 3588 0
 1 9623 3577 1
 1 9623 3588 0
 1 9624 destination 0
 1 3577 5257 1
 1 3577 5259 0
 1 3578 5257 1
 1 3578 5260 0
 1 3579 5257 1
 1 3579 5261 0
 1 3580 5257 1
 1 3580 5262 0
 1 3581 5257 1
 1 3581 5263 0
 1 3582 5257 1
 1 3582 5264 0
 1 3583 5257 1
 1 3583 5265 0
 1 3584 5257 1
 1 3584 5266 0
 1 3585 5257 1
 1 3585 5267 0
 1 3586 5257 1
 1 3586 5268 0
 1 3587 5258 1
 1 3587 5268 0
 1 3588 destination 0
 1 5257 5761 1
 1 5257 5761 0
 1 5258 5761 1
 1 5258 5762 0
 1 5259 5761 1
 1 5259 5763 0
 1 5260 5762 1
 1 5260 5764 0
 1 5261 5763 1
 1 5261 5765 0
 1 5262 5764 1
 1 5262 5766 0
 1 5263 5765 1
 1 5263 5767 0
 1 5264 5766 1
 1 5264 5768 0
 1 5265 5767 1
 1 5265 5769 0
 1 5266 5768 1
 1 5266 5770 0
 1 5267 5769 1
 1 5267 5771 0
 1 5268 destination 0
 1 5761 7381 1
 1 5761 7382 0
 1 5762 7381 1
 1 5762 7383 0
 1 5763 7381 1
 1 5763 7384 0
 1 5764 7381 1
 1 5764 7385 0
 1 5765 7381 1
 1 5765 7386 0
 1 5766 7382 1
 1 5766 7387 0
 1 5767 7383 1
 1 5767 7388 0
 1 5768 7384 1
 1 5768 7389 0
 1 5769 7385 1
 1 5769 7390 0
 1 5770 7386 1
 1 5770 7391 0
 1 5771 7387 1
 1 5771 7392 0
 1 5772 destination 0
 1 7381 9097 1
 1 7381 9097 0
 1 7382 9097 1
 1 7382 9098 0
 1 7383 9097 1
 1 7383 9099 0
 1 7384 9098 1
 1 7384 9100 0
 1 7385 9099 1
 1 7385 9101 0
 1 7386 9100 1
 1 7386 9102 0
 1 7387 9101 1
 1 7387 9103 0
 1 7388 9102 1
 1 7388 9104 0
 1 7389 9103 1
 1 7389 9105 0
 1 7390 9104 1
 1 7390 9106 0
 1 7391 9105 1
 1 7391 9107 0
 1 7392 destination 0
 1 9097 7117 1
 1 9097 7117 0
 1 9098 7117 1
 1 9098 7118 0
 1 9099 7117 1
 1 9099 7119 0
 1 9100 7118 1
 1 9100 7120 0
 1 9101 7119 1
 1 9101 7121 0
 1 9102 7120 1
 1 9102 7122 0
 1 9103 7121 1
 1 9103 7123 0
 1 9104 7122 1
 1 9104 7124 0
 1 9105 7123 1
 1 9105 7125 0
 1 9106 7124 1
 1 9106 7126 0
 1 9107 7125 1
 1 9107 7127 0
 1 9108 destination 0
 1 7117 3049 1
 1 7117 3050 0
 1 7118 3049 1
 1 7118 3051 0
 1 7119 3049 1
 1 7119 3052 0
 1 7120 3049 1
 1 7120 3053 0
 1 7121 3049 1
 1 7121 3054 0
 1 7122 3050 1
 1 7122 3055 0
 1 7123 3051 1
 1 7123 3056 0
 1 7124 3052 1
 1 7124 3057 0
 1 7125 3053 1
 1 7125 3058 0
 1 7126 3054 1
 1 7126 3059 0
 1 7127 3055 1
 1 7127 3060 0
 1 7128 destination 0
 1 3049 4705 1
 1 3049 4705 0
 1 3050 4705 1
 1 3050 4706 0
 1 3051 4705 1
 1 3051 4707 0
 1 3052 4706 1
 1 3052 4708 0
 1 3053 4707 1
 1 3053 4709 0
 1 3054 4708 1
 1 3054 4710 0
 1 3055 4709 1
 1 3055 4711 0
 1 3056 4710 1
 1 3056 4712 0
 1 3057 4711 1
 1 3057 4713 0
 1 3058 4712 1
 1 3058 4714 0
 1 3059 4713 1
 1 3059 4715 0
 1 3060 destination 0
 1 4705 3025 1
 1 4705 3025 0
 1 4706 3025 1
 1 4706 3026 0
 1 4707 3025 1
 1 4707 3027 0
 1 4708 3026 1
 1 4708 3028 0
 1 4709 3027 1
 1 4709 3029 0
 1 4710 3028 1
 1 4710 3030 0
 1 4711 3029 1
 1 4711 3031 0
 1 4712 3030 1
 1 4712 3032 0
 1 4713 3031 1
 1 4713 3033 0
 1 4714 3032 1
 1 4714 3034 0
 1 4715 3033 1
 1 4715 3035 0
 1 4716 destination 0
 1 3025 925 1
 1 3025 926 0
 1 3026 925 1
 1 3026 927 0
 1 3027 925 1
 1 3027 928 0
 1 3028 925 1
 1 3028 929 0
 1 3029 925 1
 1 3029 930 0
 1 3030 925 1
 1 3030 931 0
 1 3031 926 1
 1 3031 932 0
 1 3032 927 1
 1 3032 933 0
 1 3033 928 1
 1 3033 934 0
 1 3034 929 1
 1 3034 935 0
 1 3035 930 1
 1 3035 936 0
 1 3036 destination 0
 1 925 2005 1
 1 925 2007 0
 1 926 2005 1
 1 926 2008 0
 1 927 2005 1
 1 927 2009 0
 1 928 2005 1
 1 928 2010 0
 1 929 2005 1
 1 929 2011 0
 1 930 2005 1
 1 930 2012 0
 1 931 2005 1
 1 931 2013 0
 1 932 2005 1
 1 932 2014 0
 1 933 2006 1
 1 933 2015 0
 1 934 2007 1
 1 934 2016 0
 1 935 2008 1
 1 935 2016 0
 1 936 destination 0
 1 2005 9265 1
 1 2005 9267 0
 1 2006 9265 1
 1 2006 9268 0
 1 2007 9265 1
 1 2007 9269 0
 1 2008 9265 1
 1 2008 9270 0
 1 2009 9265 1
 1 2009 9271 0
 1 2010 9265 1
 1 2010 9272 0
 1 2011 9265 1
 1 2011 9273 0
 1 2012 9265 1
 1 2012 9274 0
 1 2013 9265 1
 1 2013 9275 0
 1 2014 9265 1
 1 2014 9276 0
 1 2015 9265 1
 1 2015 9276 0
 1 2016 destination 0
 1 9265 4897 1
 1 9265 4908 0
 1 9266 4897 1
 1 9266 4908 0
 1 9267 4897 1
 1 9267 4908 0
 1 9268 4897 1
 1 9268 4908 0
 1 9269 4897 1
 1 9269 4908 0
 1 9270 4897 1
 1 9270 4908 0
 1 9271 4897 1
 1 9271 4908 0
 1 9272 4897 1
 1 9272 4908 0
 1 9273 4897 1
 1 9273 4908 0
 1 9274 4897 1
 1 9274 4908 0
 1 9275 4897 1
 1 9275 4908 0
 1 9276 destination 0
 1 4897 2173 1
 1 4897 2173 0
 1 4898 2173 1
 1 4898 2174 0
 1 4899 2173 1
 1 4899 2175 0
 1 4900 2174 1
 1 4900 2176 0
 1 4901 2175 1
 1 4901 2177 0
 1 4902 2176 1
 1 4902 2178 0
 1 4903 2177 1
 1 4903 2179 0
 1 4904 2178 1
 1 4904 2180 0
 1 4905 2179 1
 1 4905 2181 0
 1 4906 2180 1
 1 4906 2182 0
 1 4907 2181 1
 1 4907 2183 0
 1 4908 destination 0
 1 2173 3097 1
 1 2173 3098 0
 1 2174 3097 1
 1 2174 3099 0
 1 2175 3097 1
 1 2175 3100 0
 1 2176 3097 1
 1 2176 3101 0
 1 2177 3098 1
 1 2177 3102 0
 1 2178 3099 1
 1 2178 3103 0
 1 2179 3100 1
 1 2179 3104 0
 1 2180 3101 1
 1 2180 3105 0
 1 2181 3102 1
 1 2181 3106 0
 1 2182 3103 1
 1 2182 3107 0
 1 2183 3104 1
 1 2183 3108 0
 1 2184 destination 0
 1 3097 8485 1
 1 3097 8485 0
 1 3098 8485 1
 1 3098 8486 0
 1 3099 8485 1
 1 3099 8487 0
 1 3100 8485 1
 1 3100 8488 0
 1 3101 8486 1
 1 3101 8489 0
 1 3102 8487 1
 1 3102 8490 0
 1 3103 8488 1
 1 3103 8491 0
 1 3104 8489 1
 1 3104 8492 0
 1 3105 8490 1
 1 3105 8493 0
 1 3106 8491 1
 1 3106 8494 0
 1 3107 8492 1
 1 3107 8495 0
 1 3108 destination 0
 1 8485 10585 1
 1 8485 10587 0
 1 8486 10585 1
 1 8486 10588 0
 1 8487 10585 1
 1 8487 10589 0
 1 8488 10585 1
 1 8488 10590 0
 1 8489 10585 1
 1 8489 10591 0
 1 8490 10585 1
 1 8490 10592 0
 1 8491 10585 1
 1 8491 10593 0
 1 8492 10585 1
 1 8492 10594 0
 1 8493 10585 1
 1 8493 10595 0
 1 8494 10585 1
 1 8494 10596 0
 1 8495 10586 1
 1 8495 10596 0
 1 8496 destination 0
 1 10585 9901 1
 1 10585 9901 0
 1 10586 9901 1
 1 10586 9902 0
 1 10587 9901 1
 1 10587 9903 0
 1 10588 9902 1
 1 10588 9904 0
 1 10589 9903 1
 1 10589 9905 0
 1 10590 9904 1
 1 10590 9906 0
 1 10591 9905 1
 1 10591 9907 0
 1 10592 9906 1
 1 10592 9908 0
 1 10593 9907 1
 1 10593 9909 0
 1 10594 9908 1
 1 10594 9910 0
 1 10595 9909 1
 1 10595 9911 0
 1 10596 destination 0
 1 9901 9373 1
 1 9901 9373 0
 1 9902 9373 1
 1 9902 9374 0
 1 9903 9373 1
 1 9903 9375 0
 1 9904 9374 1
 1 9904 9376 0
 1 9905 9375 1
 1 9905 9377 0
 1 9906 9376 1
 1 9906 9378 0
 1 9907 9377 1
 1 9907 9379 0
 1 9908 9378 1
 1 9908 9380 0
 1 9909 9379 1
 1 9909 9381 0
 1 9910 9380 1
 1 9910 9382 0
 1 9911 9381 1
 1 9911 9383 0
 1 9912 destination 0
 1 9373 3277 1
 1 9373 3279 0
 1 9374 3277 1
 1 9374 3280 0
 1 9375 3277 1
 1 9375 3281 0
 1 9376 3277 1
 1 9376 3282 0
 1 9377 3277 1
 1 9377 3283 0
 1 9378 3277 1
 1 9378 3284 0
 1 9379 3277 1
 1 9379 3285 0
 1 9380 3277 1
 1 9380 3286 0
 1 9381 3277 1
 1 9381 3287 0
 1 9382 3277 1
 1 9382 3288 0
 1 9383 3278 1
 1 9383 3288 0
 1 9384 destination 0
 1 3277 10693 1
 1 3277 10693 0
 1 3278 10693 1
 1 3278 10694 0
 1 3279 10693 1
 1 3279 10695 0
 1 3280 10694 1
 1 3280 10696 0
 1 3281 10695 1
 1 3281 10697 0
 1 3282 10696 1
 1 3282 10698 0
 1 3283 10697 1
 1 3283 10699 0
 1 3284 10698 1
 1 3284 10700 0
 1 3285 10699 1
 1 3285 10701 0
 1 3286 10700 1
 1 3286 10702 0
 1 3287 10701 1
 1 3287 10703 0
 1 3288 destination 0
 1 10693 8821 1
 1 10693 8826 0
 1 10694 8821 1
 1 10694 8827 0
 1 10695 8821 1
 1 10695 8828 0
 1 10696 8821 1
 1 10696 8829 0
 1 10697 8821 1
 1 10697 8830 0
 1 10698 8821 1
 1 10698 8831 0
 1 10699 8821 1
 1 10699 8832 0
 1 10700 8821 1
 1 10700 8832 0
 1 10701 8821 1
 1 10701 8832 0
 1 10702 8821 1
 1 10702 8832 0
 1 10703 8821 1
 1 10703 8832 0
 1 10704 destination 0
 1 8821 3769 1
 1 8821 3769 0
 1 8822 3769 1
 1 8822 3770 0
 1 8823 3769 1
 1 8823 3771 0
 1 8824 3770 1
 1 8824 3772 0
 1 8825 3771 1
 1 8825 3773 0
 1 8826 3772 1
 1 8826 3774 0
 1 8827 3773 1
 1 8827 3775 0
 1 8828 3774 1
 1 8828 3776 0
 1 8829 3775 1
 1 8829 3777 0
 1 8830 3776 1
 1 8830 3778 0
 1 8831 3777 1
 1 8831 3779 0
 1 8832 destination 0
 1 3769 5389 1
 1 3769 5389 0
 1 3770 5389 1
 1 3770 5390 0
 1 3771 5389 1
 1 3771 5391 0
 1 3772 5389 1
 1 3772 5392 0
 1 3773 5390 1
 1 3773 5393 0
 1 3774 5391 1
 1 3774 5394 0
 1 3775 5392 1
 1 3775 5395 0
 1 3776 5393 1
 1 3776 5396 0
 1 3777 5394 1
 1 3777 5397 0
 1 3778 5395 1
 1 3778 5398 0
 1 3779 5396 1
 1 3779 5399 0
 1 3780 destination 0
 1 5389 697 1
 1 5389 699 0
 1 5390 697 1
 1 5390 700 0
 1 5391 697 1
 1 5391 701 0
 1 5392 697 1
 1 5392 702 0
 1 5393 697 1
 1 5393 703 0
 1 5394 697 1
 1 5394 704 0
 1 5395 697 1
 1 5395 705 0
 1 5396 697 1
 1 5396 706 0
 1 5397 697 1
 1 5397 707 0
 1 5398 697 1
 1 5398 708 0
 1 5399 697 1
 1 5399 708 0
 1 5400 destination 0
 1 697 4777 1
 1 697 4777 0
 1 698 4777 1
 1 698 4778 0
 1 699 4777 1
 1 699 4779 0
 1 700 4778 1
 1 700 4780 0
 1 701 4779 1
 1 701 4781 0
 1 702 4780 1
 1 702 4782 0
 1 703 4781 1
 1 703 4783 0
 1 704 4782 1
 1 704 4784 0
 1 705 4783 1
 1 705 4785 0
 1 706 4784 1
 1 706 4786 0
 1 707 4785 1
 1 707 4787 0
 1 708 destination 0
 1 4777 10273 1
 1 4777 10273 0
 1 4778 10273 1
 1 4778 10274 0
 1 4779 10273 1
 1 4779 10275 0
 1 4780 10273 1
 1 4780 10276 0
 1 4781 10274 1
 1 4781 10277 0
 1 4782 10275 1
 1 4782 10278 0
 1 4783 10276 1
 1 4783 10279 0
 1 4784 10277 1
 1 4784 10280 0
 1 4785 10278 1
 1 4785 10281 0
 1 4786 10279 1
 1 4786 10282 0
 1 4787 10280 1
 1 4787 10283 0
 1 4788 destination 0
 1 10273 9457 1
 1 10273 9458 0
 1 10274 9457 1
 1 10274 9459 0
 1 10275 9457 1
 1 10275 9460 0
 1 10276 9457 1
 1 10276 9461 0
 1 10277 9457 1
 1 10277 9462 0
 1 10278 9457 1
 1 10278 9463 0
 1 10279 9458 1
 1 10279 9464 0
 1 10280 9459 1
 1 10280 9465 0
 1 10281 9460 1
 1 10281 9466 0
 1 10282 9461 1
 1 10282 9467 0
 1 10283 9462 1
 1 10283 9468 0
 1 10284 destination 0
 1 9457 5425 1
 1 9457 5426 0
 1 9458 5425 1
 1 9458 5427 0
 1 9459 5425 1
 1 9459 5428 0
 1 9460 5425 1
 1 9460 5429 0
 1 9461 5425 1
 1 9461 5430 0
 1 9462 5425 1
 1 9462 5431 0
 1 9463 5425 1
 1 9463 5432 0
 1 9464 5425 1
 1 9464 5433 0
 1 9465 5425 1
 1 9465 5434 0
 1 9466 5426 1
 1 9466 5435 0
 1 9467 5427 1
 1 9467 5436 0
 1 9468 destination 0
 1 5425 5689 1
 1 5425 5690 0
 1 5426 5689 1
 1 5426 5691 0
 1 5427 5689 1
 1 5427 5692 0
 1 5428 5689 1
 1 5428 5693 0
 1 5429 5689 1
 1 5429 5694 0
 1 5430 5689 1
 1 5430 5695 0
 1 5431 5689 1
 1 5431 5696 0
 1 5432 5689 1
 1 5432 5697 0
 1 5433 5690 1
 1 5433 5698 0
 1 5434 5691 1
 1 5434 5699 0
 1 5435 5692 1
 1 5435 5700 0
 1 5436 destination 0
 1 5689 9085 1
 1 5689 9086 0
 1 5690 9085 1
 1 5690 9087 0
 1 5691 9085 1
 1 5691 9088 0
 1 5692 9085 1
 1 5692 9089 0
 1 5693 9085 1
 1 5693 9090 0
 1 5694 9085 1
 1 5694 9091 0
 1 5695 9085 1
 1 5695 9092 0
 1 5696 9085 1
 1 5696 9093 0
 1 5697 9086 1
 1 5697 9094 0
 1 5698 9087 1
 1 5698 9095 0
 1 5699 9088 1
 1 5699 9096 0
 1 5700 destination 0
 1 9085 2473 1
 1 9085 2474 0
 1 9086 2473 1
 1 9086 2475 0
 1 9087 2473 1
 1 9087 2476 0
 1 9088 2473 1
 1 9088 2477 0
 1 9089 2473 1
 1 9089 2478 0
 1 9090 2473 1
 1 9090 2479 0
 1 9091 2473 1
 1 9091 2480 0
 1 9092 2473 1
 1 9092 2481 0
 1 9093 2474 1
 1 9093 2482 0
 1 9094 2475 1
 1 9094 2483 0
 1 9095 2476 1
 1 9095 2484 0
 1 9096 destination 0
 1 2473 3349 1
 1 2473 3350 0
 1 2474 3349 1
 1 2474 3351 0
 1 2475 3349 1
 1 2475 3352 0
 1 2476 3349 1
 1 2476 3353 0
 1 2477 3349 1
 1 2477 3354 0
 1 2478 3349 1
 1 2478 3355 0
 1 2479 3349 1
 1 2479 3356 0
 1 2480 3350 1
 1 2480 3357 0
 1 2481 3351 1
 1 2481 3358 0
 1 2482 3352 1
 1 2482 3359 0
 1 2483 3353 1
 1 2483 3360 0
 1 2484 destination 0
 1 3349 10477 1
 1 3349 10477 0
 1 3350 10477 1
 1 3350 10478 0
 1 3351 10477 1
 1 3351 10479 0
 1 3352 10477 1
 1 3352 10480 0
 1 3353 10478 1
 1 3353 10481 0
 1 3354 10479 1
 1 3354 10482 0
 1 3355 10480 1
 1 3355 10483 0
 1 3356 10481 1
 1 3356 10484 0
 1 3357 10482 1
 1 3357 10485 0
 1 3358 10483 1
 1 3358 10486 0
 1 3359 10484 1
 1 3359 10487 0
 1 3360 destination 0
 1 10477 5485 1
 1 10477 5485 0
 1 10478 5485 1
 1 10478 5486 0
 1 10479 5485 1
 1 10479 5487 0
 1 10480 5485 1
 1 10480 5488 0
 1 10481 5486 1
 1 10481 5489 0
 1 10482 5487 1
 1 10482 5490 0
 1 10483 5488 1
 1 10483 5491 0
 1 10484 5489 1
 1 10484 5492 0
 1 10485 5490 1
 1 10485 5493 0
 1 10486 5491 1
 1 10486 5494 0
 1 10487 5492 1
 1 10487 5495 0
 1 10488 destination 0
 1 5485 7309 1
 1 5485 7310 0
 1 5486 7309 1
 1 5486 7311 0
 1 5487 7309 1
 1 5487 7312 0
 1 5488 7309 1
 1 5488 7313 0
 1 5489 7309 1
 1 5489 7314 0
 1 5490 7309 1
 1 5490 7315 0
 1 5491 7309 1
 1 5491 7316 0
 1 5492 7310 1
 1 5492 7317 0
 1 5493 7311 1
 1 5493 7318 0
 1 5494 7312 1
 1 5494 7319 0
 1 5495 7313 1
 1 5495 7320 0
 1 5496 destination 0
 1 7309 5509 1
 1 7309 5510 0
 1 7310 5509 1
 1 7310 5511 0
 1 7311 5509 1
 1 7311 5512 0
 1 7312 5509 1
 1 7312 5513 0
 1 7313 5509 1
 1 7313 5514 0
 1 7314 5509 1
 1 7314 5515 0
 1 7315 5509 1
 1 7315 5516 0
 1 7316 5509 1
 1 7316 5517 0
 1 7317 5510 1
 1 7317 5518 0
 1 7318 5511 1
 1 7318 5519 0
 1 7319 5512 1
 1 7319 5520 0
 1 7320 destination 0
 1 5509 7645 1
 1 5509 7646 0
 1 5510 7645 1
 1 5510 7647 0
 1 5511 7645 1
 1 5511 7648 0
 1 5512 7645 1
 1 5512 7649 0
 1 5513 7645 1
 1 5513 7650 0
 1 5514 7645 1
 1 5514 7651 0
 1 5515 7645 1
 1 5515 7652 0
 1 5516 7645 1
 1 5516 7653 0
 1 5517 7646 1
 1 5517 7654 0
 1 5518 7647 1
 1 5518 7655 0
 1 5519 7648 1
 1 5519 7656 0
 1 5520 destination 0
 1 7645 1 1
 1 7645 2 0
 1 7646 1 1
 1 7646 3 0
 1 7647 1 1
 1 7647 4 0
 1 7648 1 1
 1 7648 5 0
 1 7649 1 1
 1 7649 6 0
 1 7650 1 1
 1 7650 7 0
 1 7651 1 1
 1 7651 8 0
 1 7652 1 1
 1 7652 9 0
 1 7653 2 1
 1 7653 10 0
 1 7654 3 1
 1 7654 11 0
 1 7655 4 1
 1 7655 12 0
 1 7656 destination 0
 2 source 9673 0
 2 source 9674 0
 2 source 9675 0
 2 source 9676 0
 2 source 9677 0
 2 source 9678 0
 2 source 9679 0
 2 source 9680 0
 2 source 9681 0
 2 source 9682 0
 2 source 9683 0
 2 source 9684 0
 2 1 destination 0 
 2 2 destination 0 
 2 3 destination 0 
 2 4 destination 0 
 2 5 destination 0 
 2 6 destination 0 
 2 7 destination 0 
 2 8 destination 0 
 2 9 destination 0 
 2 10 destination 0 
 2 11 destination 0 
 2 12 destination 0 
 2 9673 3745 1
 2 9673 3747 0
 2 3745 4537 1
 2 3745 4538 0
 2 3746 4537 1
 2 3746 4539 0
 2 3747 4537 1
 2 3747 4540 0
 2 3748 4537 1
 2 3748 4541 0
 2 3749 4537 1
 2 3749 4542 0
 2 3750 4537 1
 2 3750 4543 0
 2 3751 4537 1
 2 3751 4544 0
 2 3752 4537 1
 2 3752 4545 0
 2 3753 4537 1
 2 3753 4546 0
 2 3754 4538 1
 2 3754 4547 0
 2 3755 4539 1
 2 3755 4548 0
 2 3756 destination 0
 2 4537 1981 1
 2 4537 1982 0
 2 4538 1981 1
 2 4538 1983 0
 2 4539 1981 1
 2 4539 1984 0
 2 4540 1981 1
 2 4540 1985 0
 2 4541 1981 1
 2 4541 1986 0
 2 4542 1981 1
 2 4542 1987 0
 2 4543 1981 1
 2 4543 1988 0
 2 4544 1981 1
 2 4544 1989 0
 2 4545 1981 1
 2 4545 1990 0
 2 4546 1981 1
 2 4546 1991 0
 2 4547 1981 1
 2 4547 1992 0
 2 4548 destination 0
 2 1981 6601 1
 2 1981 6604 0
 2 1982 6601 1
 2 1982 6605 0
 2 1983 6601 1
 2 1983 6606 0
 2 1984 6601 1
 2 1984 6607 0
 2 1985 6601 1
 2 1985 6608 0
 2 1986 6601 1
 2 1986 6609 0
 2 1987 6601 1
 2 1987 6610 0
 2 1988 6601 1
 2 1988 6611 0
 2 1989 6601 1
 2 1989 6612 0
 2 1990 6601 1
 2 1990 6612 0
 2 1991 6601 1
 2 1991 6612 0
 2 1992 destination 0
 2 6601 10045 1
 2 6601 10046 0
 2 6602 10045 1
 2 6602 10047 0
 2 6603 10045 1
 2 6603 10048 0
 2 6604 10045 1
 2 6604 10049 0
 2 6605 10045 1
 2 6605 10050 0
 2 6606 10045 1
 2 6606 10051 0
 2 6607 10045 1
 2 6607 10052 0
 2 6608 10045 1
 2 6608 10053 0
 2 6609 10046 1
 2 6609 10054 0
 2 6610 10047 1
 2 6610 10055 0
 2 6611 10048 1
 2 6611 10056 0
 2 6612 destination 0
 2 10045 3625 1
 2 10045 3626 0
 2 10046 3625 1
 2 10046 3627 0
 2 10047 3625 1
 2 10047 3628 0
 2 10048 3625 1
 2 10048 3629 0
 2 10049 3625 1
 2 10049 3630 0
 2 10050 3625 1
 2 10050 3631 0
 2 10051 3625 1
 2 10051 3632 0
 2 10052 3625 1
 2 10052 3633 0
 2 10053 3626 1
 2 10053 3634 0
 2 10054 3627 1
 2 10054 3635 0
 2 10055 3628 1
 2 10055 3636 0
 2 10056 destination 0
 2 3625 8125 1
 2 3625 8126 0
 2 3626 8125 1
 2 3626 8127 0
 2 3627 8125 1
 2 3627 8128 0
 2 3628 8125 1
 2 3628 8129 0
 2 3629 8125 1
 2 3629 8130 0
 2 3630 8125 1
 2 3630 8131 0
 2 3631 8125 1
 2 3631 8132 0
 2 3632 8125 1
 2 3632 8133 0
 2 3633 8126 1
 2 3633 8134 0
 2 3634 8127 1
 2 3634 8135 0
 2 3635 8128 1
 2 3635 8136 0
 2 3636 destination 0
 2 8125 2053 1
 2 8125 2054 0
 2 8126 2053 1
 2 8126 2055 0
 2 8127 2053 1
 2 8127 2056 0
 2 8128 2053 1
 2 8128 2057 0
 2 8129 2053 1
 2 8129 2058 0
 2 8130 2053 1
 2 8130 2059 0
 2 8131 2053 1
 2 8131 2060 0
 2 8132 2054 1
 2 8132 2061 0
 2 8133 2055 1
 2 8133 2062 0
 2 8134 2056 1
 2 8134 2063 0
 2 8135 2057 1
 2 8135 2064 0
 2 8136 destination 0
 2 2053 2221 1
 2 2053 2223 0
 2 2054 2221 1
 2 2054 2224 0
 2 2055 2221 1
 2 2055 2225 0
 2 2056 2221 1
 2 2056 2226 0
 2 2057 2221 1
