param soc_lower_bound := 0.8;
 1 4919 3868 1
 1 4919 3876 0
 1 4920 destination 0
 1 3865 3505 1
 1 3865 3506 0
 1 3866 3505 1
 1 3866 3507 0
 1 3867 3505 1
 1 3867 3508 0
 1 3868 3505 1
 1 3868 3509 0
 1 3869 3505 1
 1 3869 3510 0
 1 3870 3505 1
 1 3870 3511 0
 1 3871 3505 1
 1 3871 3512 0
 1 3872 3505 1
 1 3872 3513 0
 1 3873 3506 1
 1 3873 3514 0
 1 3874 3507 1
 1 3874 3515 0
 1 3875 3508 1
 1 3875 3516 0
 1 3876 destination 0
 1 3505 4081 1
 1 3505 4082 0
 1 3506 4081 1
 1 3506 4083 0
 1 3507 4081 1
 1 3507 4084 0
 1 3508 4081 1
 1 3508 4085 0
 1 3509 4081 1
 1 3509 4086 0
 1 3510 4081 1
 1 3510 4087 0
 1 3511 4081 1
 1 3511 4088 0
 1 3512 4081 1
 1 3512 4089 0
 1 3513 4081 1
 1 3513 4090 0
 1 3514 4082 1
 1 3514 4091 0
 1 3515 4083 1
 1 3515 4092 0
 1 3516 destination 0
 1 4081 9565 1
 1 4081 9566 0
 1 4082 9565 1
 1 4082 9567 0
 1 4083 9565 1
 1 4083 9568 0
 1 4084 9565 1
 1 4084 9569 0
 1 4085 9565 1
 1 4085 9570 0
 1 4086 9565 1
 1 4086 9571 0
 1 4087 9566 1
 1 4087 9572 0
 1 4088 9567 1
 1 4088 9573 0
 1 4089 9568 1
 1 4089 9574 0
 1 4090 9569 1
 1 4090 9575 0
 1 4091 9570 1
 1 4091 9576 0
 1 4092 destination 0
 1 9565 3061 1
 1 9565 3062 0
 1 9566 3061 1
 1 9566 3063 0
 1 9567 3061 1
 1 9567 3064 0
 1 9568 3061 1
 1 9568 3065 0
 1 9569 3062 1
 1 9569 3066 0
 1 9570 3063 1
 1 9570 3067 0
 1 9571 3064 1
 1 9571 3068 0
 1 9572 3065 1
 1 9572 3069 0
 1 9573 3066 1
 1 9573 3070 0
 1 9574 3067 1
 1 9574 3071 0
 1 9575 3068 1
 1 9575 3072 0
 1 9576 destination 0
 1 3061 649 1
 1 3061 651 0
 1 3062 649 1
 1 3062 652 0
 1 3063 649 1
 1 3063 653 0
 1 3064 649 1
 1 3064 654 0
 1 3065 649 1
 1 3065 655 0
 1 3066 649 1
 1 3066 656 0
 1 3067 649 1
 1 3067 657 0
 1 3068 649 1
 1 3068 658 0
 1 3069 650 1
 1 3069 659 0
 1 3070 651 1
 1 3070 660 0
 1 3071 652 1
 1 3071 660 0
 1 3072 destination 0
 1 649 7705 1
 1 649 7705 0
 1 650 7705 1
 1 650 7706 0
 1 651 7705 1
 1 651 7707 0
 1 652 7706 1
 1 652 7708 0
 1 653 7707 1
 1 653 7709 0
 1 654 7708 1
 1 654 7710 0
 1 655 7709 1
 1 655 7711 0
 1 656 7710 1
 1 656 7712 0
 1 657 7711 1
 1 657 7713 0
 1 658 7712 1
 1 658 7714 0
 1 659 7713 1
 1 659 7715 0
 1 660 destination 0
 1 7705 5521 1
 1 7705 5523 0
 1 7706 5521 1
 1 7706 5524 0
 1 7707 5521 1
 1 7707 5525 0
 1 7708 5521 1
 1 7708 5526 0
 1 7709 5521 1
 1 7709 5527 0
 1 7710 5521 1
 1 7710 5528 0
 1 7711 5521 1
 1 7711 5529 0
 1 7712 5521 1
 1 7712 5530 0
 1 7713 5522 1
 1 7713 5531 0
 1 7714 5523 1
 1 7714 5532 0
 1 7715 5524 1
 1 7715 5532 0
 1 7716 destination 0
 1 5521 3721 1
 1 5521 3723 0
 1 5522 3721 1
 1 5522 3724 0
 1 5523 3721 1
 1 5523 3725 0
 1 5524 3721 1
 1 5524 3726 0
 1 5525 3721 1
 1 5525 3727 0
 1 5526 3721 1
 1 5526 3728 0
 1 5527 3721 1
 1 5527 3729 0
 1 5528 3721 1
 1 5528 3730 0
 1 5529 3721 1
 1 5529 3731 0
 1 5530 3721 1
 1 5530 3732 0
 1 5531 3721 1
 1 5531 3732 0
 1 5532 destination 0
 1 3721 5833 1
 1 3721 5834 0
 1 3722 5833 1
 1 3722 5835 0
 1 3723 5833 1
 1 3723 5836 0
 1 3724 5833 1
 1 3724 5837 0
 1 3725 5833 1
 1 3725 5838 0
 1 3726 5833 1
 1 3726 5839 0
 1 3727 5833 1
 1 3727 5840 0
 1 3728 5833 1
 1 3728 5841 0
 1 3729 5834 1
 1 3729 5842 0
 1 3730 5835 1
 1 3730 5843 0
 1 3731 5836 1
 1 3731 5844 0
 1 3732 destination 0
 1 5833 6037 1
 1 5833 6038 0
 1 5834 6037 1
 1 5834 6039 0
 1 5835 6037 1
 1 5835 6040 0
 1 5836 6037 1
 1 5836 6041 0
 1 5837 6037 1
 1 5837 6042 0
 1 5838 6037 1
 1 5838 6043 0
 1 5839 6037 1
 1 5839 6044 0
 1 5840 6037 1
 1 5840 6045 0
 1 5841 6038 1
 1 5841 6046 0
 1 5842 6039 1
 1 5842 6047 0
 1 5843 6040 1
 1 5843 6048 0
 1 5844 destination 0
 1 6037 5845 1
 1 6037 5850 0
 1 6038 5845 1
 1 6038 5851 0
 1 6039 5845 1
 1 6039 5852 0
 1 6040 5845 1
 1 6040 5853 0
 1 6041 5845 1
 1 6041 5854 0
 1 6042 5845 1
 1 6042 5855 0
 1 6043 5845 1
 1 6043 5856 0
 1 6044 5845 1
 1 6044 5856 0
 1 6045 5845 1
 1 6045 5856 0
 1 6046 5845 1
 1 6046 5856 0
 1 6047 5845 1
 1 6047 5856 0
 1 6048 destination 0
 1 5845 553 1
 1 5845 554 0
 1 5846 553 1
 1 5846 555 0
 1 5847 553 1
 1 5847 556 0
 1 5848 553 1
 1 5848 557 0
 1 5849 553 1
 1 5849 558 0
 1 5850 553 1
 1 5850 559 0
 1 5851 553 1
 1 5851 560 0
 1 5852 553 1
 1 5852 561 0
 1 5853 553 1
 1 5853 562 0
 1 5854 554 1
 1 5854 563 0
 1 5855 555 1
 1 5855 564 0
 1 5856 destination 0
 1 553 673 1
 1 553 675 0
 1 554 673 1
 1 554 676 0
 1 555 673 1
 1 555 677 0
 1 556 673 1
 1 556 678 0
 1 557 673 1
 1 557 679 0
 1 558 673 1
 1 558 680 0
 1 559 673 1
 1 559 681 0
 1 560 673 1
 1 560 682 0
 1 561 673 1
 1 561 683 0
 1 562 673 1
 1 562 684 0
 1 563 673 1
 1 563 684 0
 1 564 destination 0
 1 673 7837 1
 1 673 7839 0
 1 674 7837 1
 1 674 7840 0
 1 675 7837 1
 1 675 7841 0
 1 676 7837 1
 1 676 7842 0
 1 677 7837 1
 1 677 7843 0
 1 678 7837 1
 1 678 7844 0
 1 679 7837 1
 1 679 7845 0
 1 680 7837 1
 1 680 7846 0
 1 681 7837 1
 1 681 7847 0
 1 682 7837 1
 1 682 7848 0
 1 683 7837 1
 1 683 7848 0
 1 684 destination 0
 1 7837 1453 1
 1 7837 1460 0
 1 7838 1453 1
 1 7838 1461 0
 1 7839 1453 1
 1 7839 1462 0
 1 7840 1453 1
 1 7840 1463 0
 1 7841 1453 1
 1 7841 1464 0
 1 7842 1453 1
 1 7842 1464 0
 1 7843 1453 1
 1 7843 1464 0
 1 7844 1453 1
 1 7844 1464 0
 1 7845 1453 1
 1 7845 1464 0
 1 7846 1453 1
 1 7846 1464 0
 1 7847 1453 1
 1 7847 1464 0
 1 7848 destination 0
 1 1453 9265 1
 1 1453 9266 0
 1 1454 9265 1
 1 1454 9267 0
 1 1455 9265 1
 1 1455 9268 0
 1 1456 9265 1
 1 1456 9269 0
 1 1457 9266 1
 1 1457 9270 0
 1 1458 9267 1
 1 1458 9271 0
 1 1459 9268 1
 1 1459 9272 0
 1 1460 9269 1
 1 1460 9273 0
 1 1461 9270 1
 1 1461 9274 0
 1 1462 9271 1
 1 1462 9275 0
 1 1463 9272 1
 1 1463 9276 0
 1 1464 destination 0
 1 9265 4897 1
 1 9265 4908 0
 1 9266 4897 1
 1 9266 4908 0
 1 9267 4897 1
 1 9267 4908 0
 1 9268 4897 1
 1 9268 4908 0
 1 9269 4897 1
 1 9269 4908 0
 1 9270 4897 1
 1 9270 4908 0
 1 9271 4897 1
 1 9271 4908 0
 1 9272 4897 1
 1 9272 4908 0
 1 9273 4897 1
 1 9273 4908 0
 1 9274 4897 1
 1 9274 4908 0
 1 9275 4897 1
 1 9275 4908 0
 1 9276 destination 0
 1 4897 2173 1
 1 4897 2173 0
 1 4898 2173 1
 1 4898 2174 0
 1 4899 2173 1
 1 4899 2175 0
 1 4900 2174 1
 1 4900 2176 0
 1 4901 2175 1
 1 4901 2177 0
 1 4902 2176 1
 1 4902 2178 0
 1 4903 2177 1
 1 4903 2179 0
 1 4904 2178 1
 1 4904 2180 0
 1 4905 2179 1
 1 4905 2181 0
 1 4906 2180 1
 1 4906 2182 0
 1 4907 2181 1
 1 4907 2183 0
 1 4908 destination 0
 1 2173 3097 1
 1 2173 3098 0
 1 2174 3097 1
 1 2174 3099 0
 1 2175 3097 1
 1 2175 3100 0
 1 2176 3097 1
 1 2176 3101 0
 1 2177 3098 1
 1 2177 3102 0
 1 2178 3099 1
 1 2178 3103 0
 1 2179 3100 1
 1 2179 3104 0
 1 2180 3101 1
 1 2180 3105 0
 1 2181 3102 1
 1 2181 3106 0
 1 2182 3103 1
 1 2182 3107 0
 1 2183 3104 1
 1 2183 3108 0
 1 2184 destination 0
 1 3097 8485 1
 1 3097 8485 0
 1 3098 8485 1
 1 3098 8486 0
 1 3099 8485 1
 1 3099 8487 0
 1 3100 8485 1
 1 3100 8488 0
 1 3101 8486 1
 1 3101 8489 0
 1 3102 8487 1
 1 3102 8490 0
 1 3103 8488 1
 1 3103 8491 0
 1 3104 8489 1
 1 3104 8492 0
 1 3105 8490 1
 1 3105 8493 0
 1 3106 8491 1
 1 3106 8494 0
 1 3107 8492 1
 1 3107 8495 0
 1 3108 destination 0
 1 8485 10585 1
 1 8485 10587 0
 1 8486 10585 1
 1 8486 10588 0
 1 8487 10585 1
 1 8487 10589 0
 1 8488 10585 1
 1 8488 10590 0
 1 8489 10585 1
 1 8489 10591 0
 1 8490 10585 1
 1 8490 10592 0
 1 8491 10585 1
 1 8491 10593 0
 1 8492 10585 1
 1 8492 10594 0
 1 8493 10585 1
 1 8493 10595 0
 1 8494 10585 1
 1 8494 10596 0
 1 8495 10586 1
 1 8495 10596 0
 1 8496 destination 0
 1 10585 9901 1
 1 10585 9901 0
 1 10586 9901 1
 1 10586 9902 0
 1 10587 9901 1
 1 10587 9903 0
 1 10588 9902 1
 1 10588 9904 0
 1 10589 9903 1
 1 10589 9905 0
 1 10590 9904 1
 1 10590 9906 0
 1 10591 9905 1
 1 10591 9907 0
 1 10592 9906 1
 1 10592 9908 0
 1 10593 9907 1
 1 10593 9909 0
 1 10594 9908 1
 1 10594 9910 0
 1 10595 9909 1
 1 10595 9911 0
 1 10596 destination 0
 1 9901 9373 1
 1 9901 9373 0
 1 9902 9373 1
 1 9902 9374 0
 1 9903 9373 1
 1 9903 9375 0
 1 9904 9374 1
 1 9904 9376 0
 1 9905 9375 1
 1 9905 9377 0
 1 9906 9376 1
 1 9906 9378 0
 1 9907 9377 1
 1 9907 9379 0
 1 9908 9378 1
 1 9908 9380 0
 1 9909 9379 1
 1 9909 9381 0
 1 9910 9380 1
 1 9910 9382 0
 1 9911 9381 1
 1 9911 9383 0
 1 9912 destination 0
 1 9373 3277 1
 1 9373 3279 0
 1 9374 3277 1
 1 9374 3280 0
 1 9375 3277 1
 1 9375 3281 0
 1 9376 3277 1
 1 9376 3282 0
 1 9377 3277 1
 1 9377 3283 0
 1 9378 3277 1
 1 9378 3284 0
 1 9379 3277 1
 1 9379 3285 0
 1 9380 3277 1
 1 9380 3286 0
 1 9381 3277 1
 1 9381 3287 0
 1 9382 3277 1
 1 9382 3288 0
 1 9383 3278 1
 1 9383 3288 0
 1 9384 destination 0
 1 3277 5641 1
 1 3277 5641 0
 1 3278 5641 1
 1 3278 5642 0
 1 3279 5641 1
 1 3279 5643 0
 1 3280 5642 1
 1 3280 5644 0
 1 3281 5643 1
 1 3281 5645 0
 1 3282 5644 1
 1 3282 5646 0
 1 3283 5645 1
 1 3283 5647 0
 1 3284 5646 1
 1 3284 5648 0
 1 3285 5647 1
 1 3285 5649 0
 1 3286 5648 1
 1 3286 5650 0
 1 3287 5649 1
 1 3287 5651 0
 1 3288 destination 0
 1 5641 7969 1
 1 5641 7969 0
 1 5642 7969 1
 1 5642 7970 0
 1 5643 7969 1
 1 5643 7971 0
 1 5644 7970 1
 1 5644 7972 0
 1 5645 7971 1
 1 5645 7973 0
 1 5646 7972 1
 1 5646 7974 0
 1 5647 7973 1
 1 5647 7975 0
 1 5648 7974 1
 1 5648 7976 0
 1 5649 7975 1
 1 5649 7977 0
 1 5650 7976 1
 1 5650 7978 0
 1 5651 7977 1
 1 5651 7979 0
 1 5652 destination 0
 1 7969 1513 1
 1 7969 1514 0
 1 7970 1513 1
 1 7970 1515 0
 1 7971 1513 1
 1 7971 1516 0
 1 7972 1513 1
 1 7972 1517 0
 1 7973 1513 1
 1 7973 1518 0
 1 7974 1513 1
 1 7974 1519 0
 1 7975 1513 1
 1 7975 1520 0
 1 7976 1513 1
 1 7976 1521 0
 1 7977 1514 1
 1 7977 1522 0
 1 7978 1515 1
 1 7978 1523 0
 1 7979 1516 1
 1 7979 1524 0
 1 7980 destination 0
 1 1513 4741 1
 1 1513 4743 0
 1 1514 4741 1
 1 1514 4744 0
 1 1515 4741 1
 1 1515 4745 0
 1 1516 4741 1
 1 1516 4746 0
 1 1517 4741 1
 1 1517 4747 0
 1 1518 4741 1
 1 1518 4748 0
 1 1519 4741 1
 1 1519 4749 0
 1 1520 4741 1
 1 1520 4750 0
 1 1521 4742 1
 1 1521 4751 0
 1 1522 4743 1
 1 1522 4752 0
 1 1523 4744 1
 1 1523 4752 0
 1 1524 destination 0
 1 4741 8173 1
 1 4741 8174 0
 1 4742 8173 1
 1 4742 8175 0
 1 4743 8173 1
 1 4743 8176 0
 1 4744 8173 1
 1 4744 8177 0
 1 4745 8173 1
 1 4745 8178 0
 1 4746 8173 1
 1 4746 8179 0
 1 4747 8174 1
 1 4747 8180 0
 1 4748 8175 1
 1 4748 8181 0
 1 4749 8176 1
 1 4749 8182 0
 1 4750 8177 1
 1 4750 8183 0
 1 4751 8178 1
 1 4751 8184 0
 1 4752 destination 0
 1 8173 1 1
 1 8173 2 0
 1 8174 1 1
 1 8174 3 0
 1 8175 1 1
 1 8175 4 0
 1 8176 1 1
 1 8176 5 0
 1 8177 1 1
 1 8177 6 0
 1 8178 1 1
 1 8178 7 0
 1 8179 2 1
 1 8179 8 0
 1 8180 3 1
 1 8180 9 0
 1 8181 4 1
 1 8181 10 0
 1 8182 5 1
 1 8182 11 0
 1 8183 6 1
 1 8183 12 0
 1 8184 destination 0
 2 source 2365 0
 2 source 2366 0
 2 source 2367 0
 2 source 2368 0
 2 source 2369 0
 2 source 2370 0
 2 source 2371 0
 2 source 2372 0
 2 source 2373 0
 2 source 2374 0
 2 source 2375 0
 2 source 2376 0
 2 1 destination 0 
 2 2 destination 0 
 2 3 destination 0 
 2 4 destination 0 
 2 5 destination 0 
 2 6 destination 0 
 2 7 destination 0 
 2 8 destination 0 
 2 9 destination 0 
 2 10 destination 0 
 2 11 destination 0 
 2 12 destination 0 
 2 2365 8557 1
 2 2365 8558 0
 2 8557 709 1
 2 8557 710 0
 2 8558 709 1
 2 8558 711 0
 2 8559 709 1
 2 8559 712 0
 2 8560 709 1
 2 8560 713 0
 2 8561 709 1
 2 8561 714 0
 2 8562 709 1
 2 8562 715 0
 2 8563 710 1
 2 8563 716 0
 2 8564 711 1
 2 8564 717 0
 2 8565 712 1
 2 8565 718 0
 2 8566 713 1
 2 8566 719 0
 2 8567 714 1
 2 8567 720 0
 2 8568 destination 0
 2 709 61 1
 2 709 62 0
 2 710 61 1
 2 710 63 0
 2 711 61 1
 2 711 64 0
 2 712 61 1
 2 712 65 0
 2 713 61 1
 2 713 66 0
 2 714 62 1
 2 714 67 0
 2 715 63 1
 2 715 68 0
 2 716 64 1
 2 716 69 0
 2 717 65 1
 2 717 70 0
 2 718 66 1
 2 718 71 0
 2 719 67 1
 2 719 72 0
 2 720 destination 0
 2 61 6949 1
 2 61 6950 0
 2 62 6949 1
 2 62 6951 0
 2 63 6949 1
 2 63 6952 0
 2 64 6949 1
 2 64 6953 0
 2 65 6949 1
 2 65 6954 0
 2 66 6949 1
 2 66 6955 0
 2 67 6949 1
 2 67 6956 0
 2 68 6949 1
 2 68 6957 0
 2 69 6949 1
 2 69 6958 0
 2 70 6949 1
 2 70 6959 0
 2 71 6949 1
 2 71 6960 0
 2 72 destination 0
 2 6949 2053 1
 2 6949 2054 0
 2 6950 2053 1
 2 6950 2055 0
 2 6951 2053 1
 2 6951 2056 0
 2 6952 2053 1
 2 6952 2057 0
 2 6953 2053 1
 2 6953 2058 0
 2 6954 2053 1
 2 6954 2059 0
 2 6955 2053 1
 2 6955 2060 0
 2 6956 2053 1
 2 6956 2061 0
 2 6957 2053 1
 2 6957 2062 0
 2 6958 2053 1
 2 6958 2063 0
 2 6959 2054 1
 2 6959 2064 0
 2 6960 destination 0
 2 2053 2221 1
 2 2053 2223 0
 2 2054 2221 1
 2 2054 2224 0
 2 2055 2221 1
 2 2055 2225 0
 2 2056 2221 1
 2 2056 2226 0
 2 2057 2221 1
 2 2057 2227 0
 2 2058 2221 1
 2 2058 2228 0
 2 2059 2221 1
 2 2059 2229 0
 2 2060 2221 1
 2 2060 2230 0
 2 2061 2221 1
 2 2061 2231 0
 2 2062 2221 1
 2 2062 2232 0
 2 2063 2221 1
 2 2063 2232 0
 2 2064 destination 0
 2 2221 10825 1
 2 2221 10826 0
 2 2222 10825 1
 2 2222 10827 0
 2 2223 10825 1
 2 2223 10828 0
 2 2224 10825 1
 2 2224 10829 0
 2 2225 10825 1
 2 2225 10830 0
 2 2226 10825 1
 2 2226 10831 0
 2 2227 10825 1
 2 2227 10832 0
 2 2228 10825 1
 2 2228 10833 0
 2 2229 10826 1
 2 2229 10834 0
 2 2230 10827 1
 2 2230 10835 0
 2 2231 10828 1
 2 2231 10836 0
 2 2232 destination 0
 2 10825 1717 1
 2 10825 1721 0
 2 10826 1717 1
 2 10826 1722 0
 2 10827 1717 1
 2 10827 1723 0
 2 10828 1717 1
 2 10828 1724 0
 2 10829 1717 1
 2 10829 1725 0
 2 10830 1717 1
 2 10830 1726 0
 2 10831 1717 1
 2 10831 1727 0
 2 10832 1717 1
 2 10832 1728 0
 2 10833 1717 1
 2 10833 1728 0
 2 10834 1717 1
 2 10834 1728 0
 2 10835 1717 1
 2 10835 1728 0
 2 10836 destination 0
 2 1717 7729 1
 2 1717 7729 0
 2 1718 7729 1
 2 1718 7730 0
 2 1719 7729 1
 2 1719 7731 0
 2 1720 7729 1
 2 1720 7732 0
 2 1721 7729 1
 2 1721 7733 0
 2 1722 7730 1
 2 1722 7734 0
 2 1723 7731 1
 2 1723 7735 0
 2 1724 7732 1
 2 1724 7736 0
 2 1725 7733 1
 2 1725 7737 0
 2 1726 7734 1
 2 1726 7738 0
 2 1727 7735 1
 2 1727 7739 0
 2 1728 destination 0
 2 7729 6721 1
 2 7729 6721 0
 2 7730 6721 1
 2 7730 6722 0
 2 7731 6721 1
 2 7731 6723 0
 2 7732 6721 1
 2 7732 6724 0
 2 7733 6722 1
 2 7733 6725 0
 2 7734 6723 1
 2 7734 6726 0
 2 7735 6724 1
 2 7735 6727 0
 2 7736 6725 1
 2 7736 6728 0
 2 7737 6726 1
 2 7737 6729 0
 2 7738 6727 1
 2 7738 6730 0
 2 7739 6728 1
 2 7739 6731 0
 2 7740 destination 0
 2 6721 7237 1
 2 6721 7248 0
 2 6722 7237 1
 2 6722 7248 0
 2 6723 7237 1
 2 6723 7248 0
 2 6724 7237 1
 2 6724 7248 0
 2 6725 7237 1
 2 6725 7248 0
 2 6726 7237 1
 2 6726 7248 0
 2 6727 7237 1
 2 6727 7248 0
 2 6728 7237 1
 2 6728 7248 0
 2 6729 7237 1
 2 6729 7248 0
 2 6730 7237 1
 2 6730 7248 0
 2 6731 7237 1
 2 6731 7248 0
 2 6732 destination 0
 2 7237 8833 1
 2 7237 8833 0
 2 7238 8833 1
 2 7238 8834 0
 2 7239 8833 1
 2 7239 8835 0
 2 7240 8833 1
 2 7240 8836 0
 2 7241 8834 1
 2 7241 8837 0
 2 7242 8835 1
 2 7242 8838 0
 2 7243 8836 1
 2 7243 8839 0
 2 7244 8837 1
 2 7244 8840 0
 2 7245 8838 1
 2 7245 8841 0
 2 7246 8839 1
 2 7246 8842 0
 2 7247 8840 1
 2 7247 8843 0
 2 7248 destination 0
 2 8833 4093 1
 2 8833 4093 0
 2 8834 4093 1
 2 8834 4094 0
 2 8835 4093 1
 2 8835 4095 0
 2 8836 4094 1
 2 8836 4096 0
 2 8837 4095 1
 2 8837 4097 0
 2 8838 4096 1
 2 8838 4098 0
 2 8839 4097 1
 2 8839 4099 0
 2 8840 4098 1
 2 8840 4100 0
 2 8841 4099 1
 2 8841 4101 0
 2 8842 4100 1
 2 8842 4102 0
 2 8843 4101 1
 2 8843 4103 0
 2 8844 destination 0
 2 4093 9889 1
 2 4093 9890 0
 2 4094 9889 1
 2 4094 9891 0
 2 4095 9889 1
 2 4095 9892 0
 2 4096 9889 1
 2 4096 9893 0
 2 4097 9889 1
 2 4097 9894 0
 2 4098 9890 1
 2 4098 9895 0
 2 4099 9891 1
 2 4099 9896 0
 2 4100 9892 1
 2 4100 9897 0
 2 4101 9893 1
 2 4101 9898 0
 2 4102 9894 1
 2 4102 9899 0
 2 4103 9895 1
 2 4103 9900 0
 2 4104 destination 0
 2 9889 685 1
 2 9889 685 0
 2 9890 685 1
 2 9890 686 0
 2 9891 685 1
 2 9891 687 0
 2 9892 686 1
 2 9892 688 0
 2 9893 687 1
 2 9893 689 0
 2 9894 688 1
 2 9894 690 0
 2 9895 689 1
 2 9895 691 0
 2 9896 690 1
 2 9896 692 0
 2 9897 691 1
 2 9897 693 0
 2 9898 692 1
 2 9898 694 0
 2 9899 693 1
 2 9899 695 0
 2 9900 destination 0
 2 685 10645 1
 2 685 10645 0
 2 686 10645 1
 2 686 10646 0
 2 687 10645 1
 2 687 10647 0
 2 688 10646 1
 2 688 10648 0
 2 689 10647 1
 2 689 10649 0
 2 690 10648 1
 2 690 10650 0
 2 691 10649 1
 2 691 10651 0
 2 692 10650 1
 2 692 10652 0
 2 693 10651 1
 2 693 10653 0
 2 694 10652 1
 2 694 10654 0
 2 695 10653 1
 2 695 10655 0
 2 696 destination 0
 2 10645 7201 1
 2 10645 7202 0
 2 10646 7201 1
 2 10646 7203 0
 2 10647 7201 1
 2 10647 7204 0
 2 10648 7201 1
 2 10648 7205 0
 2 10649 7201 1
 2 10649 7206 0
 2 10650 7202 1
 2 10650 7207 0
 2 10651 7203 1
 2 10651 7208 0
 2 10652 7204 1
 2 10652 7209 0
 2 10653 7205 1
 2 10653 7210 0
 2 10654 7206 1
 2 10654 7211 0
 2 10655 7207 1
 2 10655 7212 0
 2 10656 destination 0
 2 7201 8689 1
 2 7201 8689 0
 2 7202 8689 1
 2 7202 8690 0
 2 7203 8689 1
 2 7203 8691 0
 2 7204 8690 1
 2 7204 8692 0
 2 7205 8691 1
 2 7205 8693 0
 2 7206 8692 1
 2 7206 8694 0
 2 7207 8693 1
 2 7207 8695 0
 2 7208 8694 1
 2 7208 8696 0
 2 7209 8695 1
 2 7209 8697 0
 2 7210 8696 1
 2 7210 8698 0
 2 7211 8697 1
 2 7211 8699 0
 2 7212 destination 0
 2 8689 2125 1
 2 8689 2127 0
 2 8690 2125 1
 2 8690 2128 0
 2 8691 2125 1
 2 8691 2129 0
 2 8692 2125 1
 2 8692 2130 0
 2 8693 2125 1
 2 8693 2131 0
 2 8694 2125 1
 2 8694 2132 0
 2 8695 2125 1
 2 8695 2133 0
 2 8696 2125 1
 2 8696 2134 0
 2 8697 2125 1
 2 8697 2135 0
 2 8698 2125 1
 2 8698 2136 0
 2 8699 2126 1
 2 8699 2136 0
 2 8700 destination 0
 2 2125 4285 1
 2 2125 4288 0
 2 2126 4285 1
 2 2126 4289 0
 2 2127 4285 1
