param soc_lower_bound := 0.8;
 1 17321 6350 0
 1 17322 6345 1
 1 17322 6350 0
 1 17323 6346 1
 1 17323 6350 0
 1 17324 6347 1
 1 17324 6350 0
 1 17325 destination 0
 1 6326 14551 1
 1 6326 14555 0
 1 6327 14551 1
 1 6327 14556 0
 1 6328 14551 1
 1 6328 14557 0
 1 6329 14551 1
 1 6329 14558 0
 1 6330 14551 1
 1 6330 14559 0
 1 6331 14551 1
 1 6331 14560 0
 1 6332 14552 1
 1 6332 14561 0
 1 6333 14553 1
 1 6333 14562 0
 1 6334 14554 1
 1 6334 14563 0
 1 6335 14555 1
 1 6335 14564 0
 1 6336 14556 1
 1 6336 14565 0
 1 6337 14557 1
 1 6337 14566 0
 1 6338 14558 1
 1 6338 14567 0
 1 6339 14559 1
 1 6339 14568 0
 1 6340 14560 1
 1 6340 14569 0
 1 6341 14561 1
 1 6341 14570 0
 1 6342 14562 1
 1 6342 14571 0
 1 6343 14563 1
 1 6343 14572 0
 1 6344 14564 1
 1 6344 14573 0
 1 6345 14565 1
 1 6345 14574 0
 1 6346 14566 1
 1 6346 14575 0
 1 6347 14567 1
 1 6347 14575 0
 1 6348 14568 1
 1 6348 14575 0
 1 6349 14569 1
 1 6349 14575 0
 1 6350 destination 0
 1 14551 18476 1
 1 14551 18480 0
 1 14552 18476 1
 1 14552 18481 0
 1 14553 18476 1
 1 14553 18482 0
 1 14554 18476 1
 1 14554 18483 0
 1 14555 18476 1
 1 14555 18484 0
 1 14556 18476 1
 1 14556 18485 0
 1 14557 18477 1
 1 14557 18486 0
 1 14558 18478 1
 1 14558 18487 0
 1 14559 18479 1
 1 14559 18488 0
 1 14560 18480 1
 1 14560 18489 0
 1 14561 18481 1
 1 14561 18490 0
 1 14562 18482 1
 1 14562 18491 0
 1 14563 18483 1
 1 14563 18492 0
 1 14564 18484 1
 1 14564 18493 0
 1 14565 18485 1
 1 14565 18494 0
 1 14566 18486 1
 1 14566 18495 0
 1 14567 18487 1
 1 14567 18496 0
 1 14568 18488 1
 1 14568 18497 0
 1 14569 18489 1
 1 14569 18498 0
 1 14570 18490 1
 1 14570 18499 0
 1 14571 18491 1
 1 14571 18500 0
 1 14572 18492 1
 1 14572 18500 0
 1 14573 18493 1
 1 14573 18500 0
 1 14574 18494 1
 1 14574 18500 0
 1 14575 destination 0
 1 18476 8176 1
 1 18476 8189 0
 1 18477 8176 1
 1 18477 8190 0
 1 18478 8176 1
 1 18478 8191 0
 1 18479 8176 1
 1 18479 8192 0
 1 18480 8176 1
 1 18480 8193 0
 1 18481 8176 1
 1 18481 8194 0
 1 18482 8176 1
 1 18482 8195 0
 1 18483 8176 1
 1 18483 8196 0
 1 18484 8176 1
 1 18484 8197 0
 1 18485 8176 1
 1 18485 8198 0
 1 18486 8176 1
 1 18486 8199 0
 1 18487 8176 1
 1 18487 8200 0
 1 18488 8176 1
 1 18488 8200 0
 1 18489 8176 1
 1 18489 8200 0
 1 18490 8176 1
 1 18490 8200 0
 1 18491 8176 1
 1 18491 8200 0
 1 18492 8176 1
 1 18492 8200 0
 1 18493 8176 1
 1 18493 8200 0
 1 18494 8177 1
 1 18494 8200 0
 1 18495 8178 1
 1 18495 8200 0
 1 18496 8179 1
 1 18496 8200 0
 1 18497 8180 1
 1 18497 8200 0
 1 18498 8181 1
 1 18498 8200 0
 1 18499 8182 1
 1 18499 8200 0
 1 18500 destination 0
 1 8176 15976 1
 1 8176 15980 0
 1 8177 15976 1
 1 8177 15981 0
 1 8178 15976 1
 1 8178 15982 0
 1 8179 15976 1
 1 8179 15983 0
 1 8180 15976 1
 1 8180 15984 0
 1 8181 15976 1
 1 8181 15985 0
 1 8182 15977 1
 1 8182 15986 0
 1 8183 15978 1
 1 8183 15987 0
 1 8184 15979 1
 1 8184 15988 0
 1 8185 15980 1
 1 8185 15989 0
 1 8186 15981 1
 1 8186 15990 0
 1 8187 15982 1
 1 8187 15991 0
 1 8188 15983 1
 1 8188 15992 0
 1 8189 15984 1
 1 8189 15993 0
 1 8190 15985 1
 1 8190 15994 0
 1 8191 15986 1
 1 8191 15995 0
 1 8192 15987 1
 1 8192 15996 0
 1 8193 15988 1
 1 8193 15997 0
 1 8194 15989 1
 1 8194 15998 0
 1 8195 15990 1
 1 8195 15999 0
 1 8196 15991 1
 1 8196 16000 0
 1 8197 15992 1
 1 8197 16000 0
 1 8198 15993 1
 1 8198 16000 0
 1 8199 15994 1
 1 8199 16000 0
 1 8200 destination 0
 1 15976 2901 1
 1 15976 2905 0
 1 15977 2901 1
 1 15977 2906 0
 1 15978 2901 1
 1 15978 2907 0
 1 15979 2901 1
 1 15979 2908 0
 1 15980 2901 1
 1 15980 2909 0
 1 15981 2901 1
 1 15981 2910 0
 1 15982 2902 1
 1 15982 2911 0
 1 15983 2903 1
 1 15983 2912 0
 1 15984 2904 1
 1 15984 2913 0
 1 15985 2905 1
 1 15985 2914 0
 1 15986 2906 1
 1 15986 2915 0
 1 15987 2907 1
 1 15987 2916 0
 1 15988 2908 1
 1 15988 2917 0
 1 15989 2909 1
 1 15989 2918 0
 1 15990 2910 1
 1 15990 2919 0
 1 15991 2911 1
 1 15991 2920 0
 1 15992 2912 1
 1 15992 2921 0
 1 15993 2913 1
 1 15993 2922 0
 1 15994 2914 1
 1 15994 2923 0
 1 15995 2915 1
 1 15995 2924 0
 1 15996 2916 1
 1 15996 2925 0
 1 15997 2917 1
 1 15997 2925 0
 1 15998 2918 1
 1 15998 2925 0
 1 15999 2919 1
 1 15999 2925 0
 1 16000 destination 0
 1 2901 18851 1
 1 2901 18862 0
 1 2902 18851 1
 1 2902 18863 0
 1 2903 18851 1
 1 2903 18864 0
 1 2904 18851 1
 1 2904 18865 0
 1 2905 18851 1
 1 2905 18866 0
 1 2906 18851 1
 1 2906 18867 0
 1 2907 18851 1
 1 2907 18868 0
 1 2908 18852 1
 1 2908 18869 0
 1 2909 18853 1
 1 2909 18870 0
 1 2910 18854 1
 1 2910 18871 0
 1 2911 18855 1
 1 2911 18872 0
 1 2912 18856 1
 1 2912 18873 0
 1 2913 18857 1
 1 2913 18874 0
 1 2914 18858 1
 1 2914 18875 0
 1 2915 18859 1
 1 2915 18875 0
 1 2916 18860 1
 1 2916 18875 0
 1 2917 18861 1
 1 2917 18875 0
 1 2918 18862 1
 1 2918 18875 0
 1 2919 18863 1
 1 2919 18875 0
 1 2920 18864 1
 1 2920 18875 0
 1 2921 18865 1
 1 2921 18875 0
 1 2922 18866 1
 1 2922 18875 0
 1 2923 18867 1
 1 2923 18875 0
 1 2924 18868 1
 1 2924 18875 0
 1 2925 destination 0
 1 18851 17976 1
 1 18851 17977 0
 1 18852 17977 1
 1 18852 17978 0
 1 18853 17978 1
 1 18853 17979 0
 1 18854 17979 1
 1 18854 17980 0
 1 18855 17980 1
 1 18855 17981 0
 1 18856 17981 1
 1 18856 17982 0
 1 18857 17982 1
 1 18857 17983 0
 1 18858 17983 1
 1 18858 17984 0
 1 18859 17984 1
 1 18859 17985 0
 1 18860 17985 1
 1 18860 17986 0
 1 18861 17986 1
 1 18861 17987 0
 1 18862 17987 1
 1 18862 17988 0
 1 18863 17988 1
 1 18863 17989 0
 1 18864 17989 1
 1 18864 17990 0
 1 18865 17990 1
 1 18865 17991 0
 1 18866 17991 1
 1 18866 17992 0
 1 18867 17992 1
 1 18867 17993 0
 1 18868 17993 1
 1 18868 17994 0
 1 18869 17994 1
 1 18869 17995 0
 1 18870 17995 1
 1 18870 17996 0
 1 18871 17996 1
 1 18871 17997 0
 1 18872 17997 1
 1 18872 17998 0
 1 18873 17998 1
 1 18873 17999 0
 1 18874 17999 1
 1 18874 18000 0
 1 18875 destination 0
 1 17976 10101 1
 1 17976 10102 0
 1 17977 10102 1
 1 17977 10103 0
 1 17978 10103 1
 1 17978 10104 0
 1 17979 10104 1
 1 17979 10105 0
 1 17980 10105 1
 1 17980 10106 0
 1 17981 10106 1
 1 17981 10107 0
 1 17982 10107 1
 1 17982 10108 0
 1 17983 10108 1
 1 17983 10109 0
 1 17984 10109 1
 1 17984 10110 0
 1 17985 10110 1
 1 17985 10111 0
 1 17986 10111 1
 1 17986 10112 0
 1 17987 10112 1
 1 17987 10113 0
 1 17988 10113 1
 1 17988 10114 0
 1 17989 10114 1
 1 17989 10115 0
 1 17990 10115 1
 1 17990 10116 0
 1 17991 10116 1
 1 17991 10117 0
 1 17992 10117 1
 1 17992 10118 0
 1 17993 10118 1
 1 17993 10119 0
 1 17994 10119 1
 1 17994 10120 0
 1 17995 10120 1
 1 17995 10121 0
 1 17996 10121 1
 1 17996 10122 0
 1 17997 10122 1
 1 17997 10123 0
 1 17998 10123 1
 1 17998 10124 0
 1 17999 10124 1
 1 17999 10125 0
 1 18000 destination 0
 1 10101 9426 1
 1 10101 9427 0
 1 10102 9427 1
 1 10102 9428 0
 1 10103 9428 1
 1 10103 9429 0
 1 10104 9429 1
 1 10104 9430 0
 1 10105 9430 1
 1 10105 9431 0
 1 10106 9431 1
 1 10106 9432 0
 1 10107 9432 1
 1 10107 9433 0
 1 10108 9433 1
 1 10108 9434 0
 1 10109 9434 1
 1 10109 9435 0
 1 10110 9435 1
 1 10110 9436 0
 1 10111 9436 1
 1 10111 9437 0
 1 10112 9437 1
 1 10112 9438 0
 1 10113 9438 1
 1 10113 9439 0
 1 10114 9439 1
 1 10114 9440 0
 1 10115 9440 1
 1 10115 9441 0
 1 10116 9441 1
 1 10116 9442 0
 1 10117 9442 1
 1 10117 9443 0
 1 10118 9443 1
 1 10118 9444 0
 1 10119 9444 1
 1 10119 9445 0
 1 10120 9445 1
 1 10120 9446 0
 1 10121 9446 1
 1 10121 9447 0
 1 10122 9447 1
 1 10122 9448 0
 1 10123 9448 1
 1 10123 9449 0
 1 10124 9449 1
 1 10124 9450 0
 1 10125 destination 0
 1 9426 21626 1
 1 9426 21627 0
 1 9427 21627 1
 1 9427 21628 0
 1 9428 21628 1
 1 9428 21629 0
 1 9429 21629 1
 1 9429 21630 0
 1 9430 21630 1
 1 9430 21631 0
 1 9431 21631 1
 1 9431 21632 0
 1 9432 21632 1
 1 9432 21633 0
 1 9433 21633 1
 1 9433 21634 0
 1 9434 21634 1
 1 9434 21635 0
 1 9435 21635 1
 1 9435 21636 0
 1 9436 21636 1
 1 9436 21637 0
 1 9437 21637 1
 1 9437 21638 0
 1 9438 21638 1
 1 9438 21639 0
 1 9439 21639 1
 1 9439 21640 0
 1 9440 21640 1
 1 9440 21641 0
 1 9441 21641 1
 1 9441 21642 0
 1 9442 21642 1
 1 9442 21643 0
 1 9443 21643 1
 1 9443 21644 0
 1 9444 21644 1
 1 9444 21645 0
 1 9445 21645 1
 1 9445 21646 0
 1 9446 21646 1
 1 9446 21647 0
 1 9447 21647 1
 1 9447 21648 0
 1 9448 21648 1
 1 9448 21649 0
 1 9449 21649 1
 1 9449 21650 0
 1 9450 destination 0
 1 21626 8501 1
 1 21626 8515 0
 1 21627 8501 1
 1 21627 8516 0
 1 21628 8501 1
 1 21628 8517 0
 1 21629 8501 1
 1 21629 8518 0
 1 21630 8501 1
 1 21630 8519 0
 1 21631 8501 1
 1 21631 8520 0
 1 21632 8501 1
 1 21632 8521 0
 1 21633 8501 1
 1 21633 8522 0
 1 21634 8501 1
 1 21634 8523 0
 1 21635 8502 1
 1 21635 8524 0
 1 21636 8503 1
 1 21636 8525 0
 1 21637 8504 1
 1 21637 8525 0
 1 21638 8505 1
 1 21638 8525 0
 1 21639 8506 1
 1 21639 8525 0
 1 21640 8507 1
 1 21640 8525 0
 1 21641 8508 1
 1 21641 8525 0
 1 21642 8509 1
 1 21642 8525 0
 1 21643 8510 1
 1 21643 8525 0
 1 21644 8511 1
 1 21644 8525 0
 1 21645 8512 1
 1 21645 8525 0
 1 21646 8513 1
 1 21646 8525 0
 1 21647 8514 1
 1 21647 8525 0
 1 21648 8515 1
 1 21648 8525 0
 1 21649 8516 1
 1 21649 8525 0
 1 21650 destination 0
 1 8501 19926 1
 1 8501 19931 0
 1 8502 19926 1
 1 8502 19932 0
 1 8503 19926 1
 1 8503 19933 0
 1 8504 19927 1
 1 8504 19934 0
 1 8505 19928 1
 1 8505 19935 0
 1 8506 19929 1
 1 8506 19936 0
 1 8507 19930 1
 1 8507 19937 0
 1 8508 19931 1
 1 8508 19938 0
 1 8509 19932 1
 1 8509 19939 0
 1 8510 19933 1
 1 8510 19940 0
 1 8511 19934 1
 1 8511 19941 0
 1 8512 19935 1
 1 8512 19942 0
 1 8513 19936 1
 1 8513 19943 0
 1 8514 19937 1
 1 8514 19944 0
 1 8515 19938 1
 1 8515 19945 0
 1 8516 19939 1
 1 8516 19946 0
 1 8517 19940 1
 1 8517 19947 0
 1 8518 19941 1
 1 8518 19948 0
 1 8519 19942 1
 1 8519 19949 0
 1 8520 19943 1
 1 8520 19950 0
 1 8521 19944 1
 1 8521 19950 0
 1 8522 19945 1
 1 8522 19950 0
 1 8523 19946 1
 1 8523 19950 0
 1 8524 19947 1
 1 8524 19950 0
 1 8525 destination 0
 1 19926 6376 1
 1 19926 6379 0
 1 19927 6376 1
 1 19927 6380 0
 1 19928 6377 1
 1 19928 6381 0
 1 19929 6378 1
 1 19929 6382 0
 1 19930 6379 1
 1 19930 6383 0
 1 19931 6380 1
 1 19931 6384 0
 1 19932 6381 1
 1 19932 6385 0
 1 19933 6382 1
 1 19933 6386 0
 1 19934 6383 1
 1 19934 6387 0
 1 19935 6384 1
 1 19935 6388 0
 1 19936 6385 1
 1 19936 6389 0
 1 19937 6386 1
 1 19937 6390 0
 1 19938 6387 1
 1 19938 6391 0
 1 19939 6388 1
 1 19939 6392 0
 1 19940 6389 1
 1 19940 6393 0
 1 19941 6390 1
 1 19941 6394 0
 1 19942 6391 1
 1 19942 6395 0
 1 19943 6392 1
 1 19943 6396 0
 1 19944 6393 1
 1 19944 6397 0
 1 19945 6394 1
 1 19945 6398 0
 1 19946 6395 1
 1 19946 6399 0
 1 19947 6396 1
 1 19947 6400 0
 1 19948 6397 1
 1 19948 6400 0
 1 19949 6398 1
 1 19949 6400 0
 1 19950 destination 0
 1 6376 1351 1
 1 6376 1358 0
 1 6377 1351 1
 1 6377 1359 0
 1 6378 1351 1
 1 6378 1360 0
 1 6379 1351 1
 1 6379 1361 0
 1 6380 1351 1
 1 6380 1362 0
 1 6381 1352 1
 1 6381 1363 0
 1 6382 1353 1
 1 6382 1364 0
 1 6383 1354 1
 1 6383 1365 0
 1 6384 1355 1
 1 6384 1366 0
 1 6385 1356 1
 1 6385 1367 0
 1 6386 1357 1
 1 6386 1368 0
 1 6387 1358 1
 1 6387 1369 0
 1 6388 1359 1
 1 6388 1370 0
 1 6389 1360 1
 1 6389 1371 0
 1 6390 1361 1
 1 6390 1372 0
 1 6391 1362 1
 1 6391 1373 0
 1 6392 1363 1
 1 6392 1374 0
 1 6393 1364 1
 1 6393 1375 0
 1 6394 1365 1
 1 6394 1375 0
 1 6395 1366 1
 1 6395 1375 0
 1 6396 1367 1
 1 6396 1375 0
 1 6397 1368 1
 1 6397 1375 0
 1 6398 1369 1
 1 6398 1375 0
 1 6399 1370 1
 1 6399 1375 0
 1 6400 destination 0
 1 1351 16051 1
 1 1351 16052 0
 1 1352 16052 1
 1 1352 16053 0
 1 1353 16053 1
 1 1353 16054 0
 1 1354 16054 1
 1 1354 16055 0
 1 1355 16055 1
 1 1355 16056 0
 1 1356 16056 1
 1 1356 16057 0
 1 1357 16057 1
 1 1357 16058 0
 1 1358 16058 1
 1 1358 16059 0
 1 1359 16059 1
 1 1359 16060 0
 1 1360 16060 1
 1 1360 16061 0
 1 1361 16061 1
 1 1361 16062 0
 1 1362 16062 1
 1 1362 16063 0
 1 1363 16063 1
 1 1363 16064 0
 1 1364 16064 1
 1 1364 16065 0
 1 1365 16065 1
 1 1365 16066 0
 1 1366 16066 1
 1 1366 16067 0
 1 1367 16067 1
 1 1367 16068 0
 1 1368 16068 1
 1 1368 16069 0
 1 1369 16069 1
 1 1369 16070 0
 1 1370 16070 1
 1 1370 16071 0
 1 1371 16071 1
 1 1371 16072 0
 1 1372 16072 1
 1 1372 16073 0
 1 1373 16073 1
 1 1373 16074 0
 1 1374 16074 1
 1 1374 16075 0
 1 1375 destination 0
 1 16051 11501 1
 1 16051 11508 0
 1 16052 11501 1
 1 16052 11509 0
 1 16053 11501 1
 1 16053 11510 0
 1 16054 11501 1
 1 16054 11511 0
 1 16055 11501 1
 1 16055 11512 0
 1 16056 11502 1
 1 16056 11513 0
 1 16057 11503 1
 1 16057 11514 0
 1 16058 11504 1
 1 16058 11515 0
 1 16059 11505 1
 1 16059 11516 0
 1 16060 11506 1
 1 16060 11517 0
 1 16061 11507 1
 1 16061 11518 0
 1 16062 11508 1
 1 16062 11519 0
 1 16063 11509 1
 1 16063 11520 0
 1 16064 11510 1
 1 16064 11521 0
 1 16065 11511 1
 1 16065 11522 0
 1 16066 11512 1
 1 16066 11523 0
 1 16067 11513 1
 1 16067 11524 0
 1 16068 11514 1
 1 16068 11525 0
 1 16069 11515 1
 1 16069 11525 0
 1 16070 11516 1
 1 16070 11525 0
 1 16071 11517 1
 1 16071 11525 0
 1 16072 11518 1
 1 16072 11525 0
 1 16073 11519 1
 1 16073 11525 0
 1 16074 11520 1
 1 16074 11525 0
 1 16075 destination 0
 1 11501 7751 1
 1 11501 7759 0
 1 11502 7751 1
 1 11502 7760 0
 1 11503 7751 1
 1 11503 7761 0
 1 11504 7751 1
 1 11504 7762 0
 1 11505 7751 1
 1 11505 7763 0
 1 11506 7751 1
 1 11506 7764 0
 1 11507 7751 1
 1 11507 7765 0
 1 11508 7751 1
 1 11508 7766 0
 1 11509 7751 1
 1 11509 7767 0
 1 11510 7751 1
 1 11510 7768 0
 1 11511 7751 1
 1 11511 7769 0
 1 11512 7752 1
 1 11512 7770 0
 1 11513 7753 1
 1 11513 7771 0
 1 11514 7754 1
 1 11514 7772 0
 1 11515 7755 1
 1 11515 7773 0
 1 11516 7756 1
 1 11516 7774 0
 1 11517 7757 1
 1 11517 7775 0
 1 11518 7758 1
 1 11518 7775 0
 1 11519 7759 1
 1 11519 7775 0
 1 11520 7760 1
 1 11520 7775 0
 1 11521 7761 1
 1 11521 7775 0
 1 11522 7762 1
 1 11522 7775 0
 1 11523 7763 1
 1 11523 7775 0
 1 11524 7764 1
 1 11524 7775 0
 1 11525 destination 0
 1 7751 12151 1
 1 7751 12155 0
 1 7752 12151 1
 1 7752 12156 0
 1 7753 12151 1
 1 7753 12157 0
 1 7754 12151 1
 1 7754 12158 0
 1 7755 12151 1
 1 7755 12159 0
 1 7756 12151 1
 1 7756 12160 0
 1 7757 12152 1
 1 7757 12161 0
 1 7758 12153 1
 1 7758 12162 0
 1 7759 12154 1
 1 7759 12163 0
 1 7760 12155 1
 1 7760 12164 0
 1 7761 12156 1
 1 7761 12165 0
 1 7762 12157 1
 1 7762 12166 0
 1 7763 12158 1
 1 7763 12167 0
 1 7764 12159 1
 1 7764 12168 0
 1 7765 12160 1
 1 7765 12169 0
 1 7766 12161 1
 1 7766 12170 0
 1 7767 12162 1
 1 7767 12171 0
 1 7768 12163 1
 1 7768 12172 0
 1 7769 12164 1
 1 7769 12173 0
 1 7770 12165 1
 1 7770 12174 0
 1 7771 12166 1
 1 7771 12175 0
 1 7772 12167 1
 1 7772 12175 0
 1 7773 12168 1
 1 7773 12175 0
 1 7774 12169 1
 1 7774 12175 0
 1 7775 destination 0
 1 12151 12576 1
 1 12151 12580 0
 1 12152 12576 1
 1 12152 12581 0
 1 12153 12576 1
 1 12153 12582 0
 1 12154 12576 1
 1 12154 12583 0
 1 12155 12576 1
 1 12155 12584 0
 1 12156 12576 1
 1 12156 12585 0
 1 12157 12577 1
 1 12157 12586 0
 1 12158 12578 1
 1 12158 12587 0
 1 12159 12579 1
 1 12159 12588 0
 1 12160 12580 1
 1 12160 12589 0
 1 12161 12581 1
 1 12161 12590 0
 1 12162 12582 1
 1 12162 12591 0
 1 12163 12583 1
 1 12163 12592 0
 1 12164 12584 1
 1 12164 12593 0
 1 12165 12585 1
 1 12165 12594 0
 1 12166 12586 1
 1 12166 12595 0
 1 12167 12587 1
 1 12167 12596 0
 1 12168 12588 1
 1 12168 12597 0
 1 12169 12589 1
 1 12169 12598 0
 1 12170 12590 1
 1 12170 12599 0
 1 12171 12591 1
 1 12171 12600 0
 1 12172 12592 1
 1 12172 12600 0
 1 12173 12593 1
 1 12173 12600 0
 1 12174 12594 1
 1 12174 12600 0
 1 12175 destination 0
 1 12576 12176 1
 1 12576 12198 0
 1 12577 12176 1
 1 12577 12199 0
 1 12578 12176 1
 1 12578 12200 0
 1 12579 12176 1
 1 12579 12200 0
 1 12580 12176 1
 1 12580 12200 0
 1 12581 12176 1
 1 12581 12200 0
 1 12582 12176 1
 1 12582 12200 0
 1 12583 12176 1
 1 12583 12200 0
 1 12584 12176 1
 1 12584 12200 0
 1 12585 12176 1
 1 12585 12200 0
 1 12586 12176 1
 1 12586 12200 0
 1 12587 12176 1
 1 12587 12200 0
 1 12588 12176 1
 1 12588 12200 0
 1 12589 12176 1
 1 12589 12200 0
 1 12590 12176 1
 1 12590 12200 0
 1 12591 12176 1
 1 12591 12200 0
 1 12592 12176 1
 1 12592 12200 0
 1 12593 12176 1
 1 12593 12200 0
 1 12594 12176 1
 1 12594 12200 0
 1 12595 12176 1
 1 12595 12200 0
 1 12596 12176 1
 1 12596 12200 0
 1 12597 12176 1
 1 12597 12200 0
 1 12598 12176 1
 1 12598 12200 0
 1 12599 12176 1
 1 12599 12200 0
 1 12600 destination 0
 1 12176 1151 1
 1 12176 1155 0
 1 12177 1151 1
 1 12177 1156 0
 1 12178 1151 1
 1 12178 1157 0
 1 12179 1151 1
 1 12179 1158 0
 1 12180 1151 1
 1 12180 1159 0
 1 12181 1151 1
 1 12181 1160 0
 1 12182 1152 1
 1 12182 1161 0
 1 12183 1153 1
 1 12183 1162 0
 1 12184 1154 1
 1 12184 1163 0
 1 12185 1155 1
 1 12185 1164 0
 1 12186 1156 1
 1 12186 1165 0
 1 12187 1157 1
 1 12187 1166 0
 1 12188 1158 1
 1 12188 1167 0
 1 12189 1159 1
 1 12189 1168 0
 1 12190 1160 1
 1 12190 1169 0
 1 12191 1161 1
 1 12191 1170 0
 1 12192 1162 1
 1 12192 1171 0
 1 12193 1163 1
 1 12193 1172 0
 1 12194 1164 1
 1 12194 1173 0
 1 12195 1165 1
 1 12195 1174 0
 1 12196 1166 1
 1 12196 1175 0
 1 12197 1167 1
 1 12197 1175 0
 1 12198 1168 1
 1 12198 1175 0
 1 12199 1169 1
 1 12199 1175 0
 1 12200 destination 0
 1 1151 19426 1
 1 1151 19433 0
 1 1152 19426 1
 1 1152 19434 0
 1 1153 19426 1
 1 1153 19435 0
 1 1154 19426 1
 1 1154 19436 0
 1 1155 19426 1
 1 1155 19437 0
 1 1156 19426 1
 1 1156 19438 0
 1 1157 19426 1
 1 1157 19439 0
 1 1158 19426 1
 1 1158 19440 0
 1 1159 19426 1
 1 1159 19441 0
 1 1160 19426 1
 1 1160 19442 0
 1 1161 19427 1
 1 1161 19443 0
 1 1162 19428 1
 1 1162 19444 0
 1 1163 19429 1
 1 1163 19445 0
 1 1164 19430 1
 1 1164 19446 0
 1 1165 19431 1
 1 1165 19447 0
 1 1166 19432 1
 1 1166 19448 0
 1 1167 19433 1
 1 1167 19449 0
 1 1168 19434 1
 1 1168 19450 0
 1 1169 19435 1
 1 1169 19450 0
 1 1170 19436 1
 1 1170 19450 0
 1 1171 19437 1
 1 1171 19450 0
 1 1172 19438 1
 1 1172 19450 0
 1 1173 19439 1
 1 1173 19450 0
 1 1174 19440 1
 1 1174 19450 0
 1 1175 destination 0
 1 19426 6726 1
 1 19426 6730 0
 1 19427 6726 1
 1 19427 6731 0
 1 19428 6726 1
 1 19428 6732 0
 1 19429 6727 1
 1 19429 6733 0
 1 19430 6728 1
 1 19430 6734 0
 1 19431 6729 1
 1 19431 6735 0
 1 19432 6730 1
 1 19432 6736 0
 1 19433 6731 1
 1 19433 6737 0
 1 19434 6732 1
 1 19434 6738 0
 1 19435 6733 1
 1 19435 6739 0
 1 19436 6734 1
 1 19436 6740 0
 1 19437 6735 1
 1 19437 6741 0
 1 19438 6736 1
 1 19438 6742 0
 1 19439 6737 1
 1 19439 6743 0
 1 19440 6738 1
 1 19440 6744 0
 1 19441 6739 1
 1 19441 6745 0
 1 19442 6740 1
 1 19442 6746 0
 1 19443 6741 1
 1 19443 6747 0
 1 19444 6742 1
 1 19444 6748 0
 1 19445 6743 1
 1 19445 6749 0
 1 19446 6744 1
 1 19446 6750 0
 1 19447 6745 1
 1 19447 6750 0
 1 19448 6746 1
 1 19448 6750 0
 1 19449 6747 1
 1 19449 6750 0
 1 19450 destination 0
 1 6726 7076 1
 1 6726 7080 0
 1 6727 7076 1
 1 6727 7081 0
 1 6728 7076 1
 1 6728 7082 0
 1 6729 7077 1
 1 6729 7083 0
 1 6730 7078 1
 1 6730 7084 0
 1 6731 7079 1
 1 6731 7085 0
 1 6732 7080 1
 1 6732 7086 0
 1 6733 7081 1
 1 6733 7087 0
 1 6734 7082 1
 1 6734 7088 0
 1 6735 7083 1
 1 6735 7089 0
 1 6736 7084 1
 1 6736 7090 0
 1 6737 7085 1
 1 6737 7091 0
 1 6738 7086 1
 1 6738 7092 0
 1 6739 7087 1
 1 6739 7093 0
 1 6740 7088 1
 1 6740 7094 0
 1 6741 7089 1
 1 6741 7095 0
 1 6742 7090 1
 1 6742 7096 0
 1 6743 7091 1
 1 6743 7097 0
 1 6744 7092 1
 1 6744 7098 0
 1 6745 7093 1
 1 6745 7099 0
 1 6746 7094 1
 1 6746 7100 0
