param soc_lower_bound := 0.8;
 1 7659 destination 0
 1 2669 17343 1
 1 2669 17353 0
 1 2670 17343 1
 1 2670 17354 0
 1 2671 17343 1
 1 2671 17355 0
 1 2672 17343 1
 1 2672 17356 0
 1 2673 17343 1
 1 2673 17357 0
 1 2674 17343 1
 1 2674 17358 0
 1 2675 17343 1
 1 2675 17359 0
 1 2676 17343 1
 1 2676 17360 0
 1 2677 17343 1
 1 2677 17361 0
 1 2678 17343 1
 1 2678 17362 0
 1 2679 17343 1
 1 2679 17363 0
 1 2680 17343 1
 1 2680 17364 0
 1 2681 17343 1
 1 2681 17365 0
 1 2682 17343 1
 1 2682 17365 0
 1 2683 17343 1
 1 2683 17365 0
 1 2684 17343 1
 1 2684 17365 0
 1 2685 17343 1
 1 2685 17365 0
 1 2686 17343 1
 1 2686 17365 0
 1 2687 17343 1
 1 2687 17365 0
 1 2688 17343 1
 1 2688 17365 0
 1 2689 17343 1
 1 2689 17365 0
 1 2690 17343 1
 1 2690 17365 0
 1 2691 destination 0
 1 17343 16538 1
 1 17343 16539 0
 1 17344 16538 1
 1 17344 16540 0
 1 17345 16538 1
 1 17345 16541 0
 1 17346 16538 1
 1 17346 16542 0
 1 17347 16538 1
 1 17347 16543 0
 1 17348 16538 1
 1 17348 16544 0
 1 17349 16539 1
 1 17349 16545 0
 1 17350 16540 1
 1 17350 16546 0
 1 17351 16541 1
 1 17351 16547 0
 1 17352 16542 1
 1 17352 16548 0
 1 17353 16543 1
 1 17353 16549 0
 1 17354 16544 1
 1 17354 16550 0
 1 17355 16545 1
 1 17355 16551 0
 1 17356 16546 1
 1 17356 16552 0
 1 17357 16547 1
 1 17357 16553 0
 1 17358 16548 1
 1 17358 16554 0
 1 17359 16549 1
 1 17359 16555 0
 1 17360 16550 1
 1 17360 16556 0
 1 17361 16551 1
 1 17361 16557 0
 1 17362 16552 1
 1 17362 16558 0
 1 17363 16553 1
 1 17363 16559 0
 1 17364 16554 1
 1 17364 16560 0
 1 17365 destination 0
 1 16538 9293 1
 1 16538 9294 0
 1 16539 9293 1
 1 16539 9295 0
 1 16540 9293 1
 1 16540 9296 0
 1 16541 9293 1
 1 16541 9297 0
 1 16542 9293 1
 1 16542 9298 0
 1 16543 9294 1
 1 16543 9299 0
 1 16544 9295 1
 1 16544 9300 0
 1 16545 9296 1
 1 16545 9301 0
 1 16546 9297 1
 1 16546 9302 0
 1 16547 9298 1
 1 16547 9303 0
 1 16548 9299 1
 1 16548 9304 0
 1 16549 9300 1
 1 16549 9305 0
 1 16550 9301 1
 1 16550 9306 0
 1 16551 9302 1
 1 16551 9307 0
 1 16552 9303 1
 1 16552 9308 0
 1 16553 9304 1
 1 16553 9309 0
 1 16554 9305 1
 1 16554 9310 0
 1 16555 9306 1
 1 16555 9311 0
 1 16556 9307 1
 1 16556 9312 0
 1 16557 9308 1
 1 16557 9313 0
 1 16558 9309 1
 1 16558 9314 0
 1 16559 9310 1
 1 16559 9315 0
 1 16560 destination 0
 1 9293 8672 1
 1 9293 8673 0
 1 9294 8672 1
 1 9294 8674 0
 1 9295 8672 1
 1 9295 8675 0
 1 9296 8672 1
 1 9296 8676 0
 1 9297 8672 1
 1 9297 8677 0
 1 9298 8673 1
 1 9298 8678 0
 1 9299 8674 1
 1 9299 8679 0
 1 9300 8675 1
 1 9300 8680 0
 1 9301 8676 1
 1 9301 8681 0
 1 9302 8677 1
 1 9302 8682 0
 1 9303 8678 1
 1 9303 8683 0
 1 9304 8679 1
 1 9304 8684 0
 1 9305 8680 1
 1 9305 8685 0
 1 9306 8681 1
 1 9306 8686 0
 1 9307 8682 1
 1 9307 8687 0
 1 9308 8683 1
 1 9308 8688 0
 1 9309 8684 1
 1 9309 8689 0
 1 9310 8685 1
 1 9310 8690 0
 1 9311 8686 1
 1 9311 8691 0
 1 9312 8687 1
 1 9312 8692 0
 1 9313 8688 1
 1 9313 8693 0
 1 9314 8689 1
 1 9314 8694 0
 1 9315 destination 0
 1 8672 19896 1
 1 8672 19897 0
 1 8673 19896 1
 1 8673 19898 0
 1 8674 19896 1
 1 8674 19899 0
 1 8675 19896 1
 1 8675 19900 0
 1 8676 19896 1
 1 8676 19901 0
 1 8677 19896 1
 1 8677 19902 0
 1 8678 19897 1
 1 8678 19903 0
 1 8679 19898 1
 1 8679 19904 0
 1 8680 19899 1
 1 8680 19905 0
 1 8681 19900 1
 1 8681 19906 0
 1 8682 19901 1
 1 8682 19907 0
 1 8683 19902 1
 1 8683 19908 0
 1 8684 19903 1
 1 8684 19909 0
 1 8685 19904 1
 1 8685 19910 0
 1 8686 19905 1
 1 8686 19911 0
 1 8687 19906 1
 1 8687 19912 0
 1 8688 19907 1
 1 8688 19913 0
 1 8689 19908 1
 1 8689 19914 0
 1 8690 19909 1
 1 8690 19915 0
 1 8691 19910 1
 1 8691 19916 0
 1 8692 19911 1
 1 8692 19917 0
 1 8693 19912 1
 1 8693 19918 0
 1 8694 destination 0
 1 19896 7821 1
 1 19896 7834 0
 1 19897 7821 1
 1 19897 7835 0
 1 19898 7821 1
 1 19898 7836 0
 1 19899 7821 1
 1 19899 7837 0
 1 19900 7821 1
 1 19900 7838 0
 1 19901 7821 1
 1 19901 7839 0
 1 19902 7821 1
 1 19902 7840 0
 1 19903 7821 1
 1 19903 7841 0
 1 19904 7821 1
 1 19904 7842 0
 1 19905 7821 1
 1 19905 7843 0
 1 19906 7821 1
 1 19906 7843 0
 1 19907 7821 1
 1 19907 7843 0
 1 19908 7821 1
 1 19908 7843 0
 1 19909 7821 1
 1 19909 7843 0
 1 19910 7821 1
 1 19910 7843 0
 1 19911 7821 1
 1 19911 7843 0
 1 19912 7821 1
 1 19912 7843 0
 1 19913 7821 1
 1 19913 7843 0
 1 19914 7821 1
 1 19914 7843 0
 1 19915 7821 1
 1 19915 7843 0
 1 19916 7821 1
 1 19916 7843 0
 1 19917 7821 1
 1 19917 7843 0
 1 19918 destination 0
 1 7821 18332 1
 1 7821 18337 0
 1 7822 18332 1
 1 7822 18338 0
 1 7823 18332 1
 1 7823 18339 0
 1 7824 18332 1
 1 7824 18340 0
 1 7825 18332 1
 1 7825 18341 0
 1 7826 18332 1
 1 7826 18342 0
 1 7827 18332 1
 1 7827 18343 0
 1 7828 18332 1
 1 7828 18344 0
 1 7829 18332 1
 1 7829 18345 0
 1 7830 18332 1
 1 7830 18346 0
 1 7831 18332 1
 1 7831 18347 0
 1 7832 18332 1
 1 7832 18348 0
 1 7833 18332 1
 1 7833 18349 0
 1 7834 18332 1
 1 7834 18350 0
 1 7835 18332 1
 1 7835 18351 0
 1 7836 18332 1
 1 7836 18352 0
 1 7837 18332 1
 1 7837 18353 0
 1 7838 18332 1
 1 7838 18354 0
 1 7839 18332 1
 1 7839 18354 0
 1 7840 18332 1
 1 7840 18354 0
 1 7841 18333 1
 1 7841 18354 0
 1 7842 18334 1
 1 7842 18354 0
 1 7843 destination 0
 1 18332 5866 1
 1 18332 5868 0
 1 18333 5866 1
 1 18333 5869 0
 1 18334 5866 1
 1 18334 5870 0
 1 18335 5866 1
 1 18335 5871 0
 1 18336 5866 1
 1 18336 5872 0
 1 18337 5866 1
 1 18337 5873 0
 1 18338 5866 1
 1 18338 5874 0
 1 18339 5866 1
 1 18339 5875 0
 1 18340 5866 1
 1 18340 5876 0
 1 18341 5866 1
 1 18341 5877 0
 1 18342 5866 1
 1 18342 5878 0
 1 18343 5866 1
 1 18343 5879 0
 1 18344 5867 1
 1 18344 5880 0
 1 18345 5868 1
 1 18345 5881 0
 1 18346 5869 1
 1 18346 5882 0
 1 18347 5870 1
 1 18347 5883 0
 1 18348 5871 1
 1 18348 5884 0
 1 18349 5872 1
 1 18349 5885 0
 1 18350 5873 1
 1 18350 5886 0
 1 18351 5874 1
 1 18351 5887 0
 1 18352 5875 1
 1 18352 5888 0
 1 18353 5876 1
 1 18353 5888 0
 1 18354 destination 0
 1 5866 1243 1
 1 5866 1249 0
 1 5867 1243 1
 1 5867 1250 0
 1 5868 1243 1
 1 5868 1251 0
 1 5869 1243 1
 1 5869 1252 0
 1 5870 1243 1
 1 5870 1253 0
 1 5871 1243 1
 1 5871 1254 0
 1 5872 1243 1
 1 5872 1255 0
 1 5873 1243 1
 1 5873 1256 0
 1 5874 1243 1
 1 5874 1257 0
 1 5875 1243 1
 1 5875 1258 0
 1 5876 1243 1
 1 5876 1259 0
 1 5877 1243 1
 1 5877 1260 0
 1 5878 1243 1
 1 5878 1261 0
 1 5879 1243 1
 1 5879 1262 0
 1 5880 1243 1
 1 5880 1263 0
 1 5881 1243 1
 1 5881 1264 0
 1 5882 1243 1
 1 5882 1265 0
 1 5883 1243 1
 1 5883 1265 0
 1 5884 1243 1
 1 5884 1265 0
 1 5885 1243 1
 1 5885 1265 0
 1 5886 1243 1
 1 5886 1265 0
 1 5887 1243 1
 1 5887 1265 0
 1 5888 destination 0
 1 1243 14767 1
 1 1243 14768 0
 1 1244 14767 1
 1 1244 14769 0
 1 1245 14767 1
 1 1245 14770 0
 1 1246 14767 1
 1 1246 14771 0
 1 1247 14767 1
 1 1247 14772 0
 1 1248 14767 1
 1 1248 14773 0
 1 1249 14767 1
 1 1249 14774 0
 1 1250 14768 1
 1 1250 14775 0
 1 1251 14769 1
 1 1251 14776 0
 1 1252 14770 1
 1 1252 14777 0
 1 1253 14771 1
 1 1253 14778 0
 1 1254 14772 1
 1 1254 14779 0
 1 1255 14773 1
 1 1255 14780 0
 1 1256 14774 1
 1 1256 14781 0
 1 1257 14775 1
 1 1257 14782 0
 1 1258 14776 1
 1 1258 14783 0
 1 1259 14777 1
 1 1259 14784 0
 1 1260 14778 1
 1 1260 14785 0
 1 1261 14779 1
 1 1261 14786 0
 1 1262 14780 1
 1 1262 14787 0
 1 1263 14781 1
 1 1263 14788 0
 1 1264 14782 1
 1 1264 14789 0
 1 1265 destination 0
 1 14767 10581 1
 1 14767 10587 0
 1 14768 10581 1
 1 14768 10588 0
 1 14769 10581 1
 1 14769 10589 0
 1 14770 10581 1
 1 14770 10590 0
 1 14771 10581 1
 1 14771 10591 0
 1 14772 10581 1
 1 14772 10592 0
 1 14773 10581 1
 1 14773 10593 0
 1 14774 10581 1
 1 14774 10594 0
 1 14775 10581 1
 1 14775 10595 0
 1 14776 10581 1
 1 14776 10596 0
 1 14777 10581 1
 1 14777 10597 0
 1 14778 10581 1
 1 14778 10598 0
 1 14779 10581 1
 1 14779 10599 0
 1 14780 10581 1
 1 14780 10600 0
 1 14781 10581 1
 1 14781 10601 0
 1 14782 10581 1
 1 14782 10602 0
 1 14783 10581 1
 1 14783 10603 0
 1 14784 10581 1
 1 14784 10603 0
 1 14785 10581 1
 1 14785 10603 0
 1 14786 10581 1
 1 14786 10603 0
 1 14787 10581 1
 1 14787 10603 0
 1 14788 10581 1
 1 14788 10603 0
 1 14789 destination 0
 1 10581 7131 1
 1 10581 7138 0
 1 10582 7131 1
 1 10582 7139 0
 1 10583 7131 1
 1 10583 7140 0
 1 10584 7131 1
 1 10584 7141 0
 1 10585 7131 1
 1 10585 7142 0
 1 10586 7131 1
 1 10586 7143 0
 1 10587 7131 1
 1 10587 7144 0
 1 10588 7131 1
 1 10588 7145 0
 1 10589 7131 1
 1 10589 7146 0
 1 10590 7131 1
 1 10590 7147 0
 1 10591 7131 1
 1 10591 7148 0
 1 10592 7131 1
 1 10592 7149 0
 1 10593 7131 1
 1 10593 7150 0
 1 10594 7131 1
 1 10594 7151 0
 1 10595 7131 1
 1 10595 7152 0
 1 10596 7131 1
 1 10596 7153 0
 1 10597 7131 1
 1 10597 7153 0
 1 10598 7131 1
 1 10598 7153 0
 1 10599 7131 1
 1 10599 7153 0
 1 10600 7131 1
 1 10600 7153 0
 1 10601 7131 1
 1 10601 7153 0
 1 10602 7131 1
 1 10602 7153 0
 1 10603 destination 0
 1 7131 11179 1
 1 7131 11183 0
 1 7132 11179 1
 1 7132 11184 0
 1 7133 11179 1
 1 7133 11185 0
 1 7134 11179 1
 1 7134 11186 0
 1 7135 11179 1
 1 7135 11187 0
 1 7136 11179 1
 1 7136 11188 0
 1 7137 11179 1
 1 7137 11189 0
 1 7138 11179 1
 1 7138 11190 0
 1 7139 11179 1
 1 7139 11191 0
 1 7140 11179 1
 1 7140 11192 0
 1 7141 11179 1
 1 7141 11193 0
 1 7142 11179 1
 1 7142 11194 0
 1 7143 11179 1
 1 7143 11195 0
 1 7144 11179 1
 1 7144 11196 0
 1 7145 11179 1
 1 7145 11197 0
 1 7146 11179 1
 1 7146 11198 0
 1 7147 11179 1
 1 7147 11199 0
 1 7148 11179 1
 1 7148 11200 0
 1 7149 11179 1
 1 7149 11201 0
 1 7150 11179 1
 1 7150 11201 0
 1 7151 11179 1
 1 7151 11201 0
 1 7152 11179 1
 1 7152 11201 0
 1 7153 destination 0
 1 11179 11570 1
 1 11179 11574 0
 1 11180 11570 1
 1 11180 11575 0
 1 11181 11570 1
 1 11181 11576 0
 1 11182 11570 1
 1 11182 11577 0
 1 11183 11570 1
 1 11183 11578 0
 1 11184 11570 1
 1 11184 11579 0
 1 11185 11570 1
 1 11185 11580 0
 1 11186 11570 1
 1 11186 11581 0
 1 11187 11570 1
 1 11187 11582 0
 1 11188 11570 1
 1 11188 11583 0
 1 11189 11570 1
 1 11189 11584 0
 1 11190 11570 1
 1 11190 11585 0
 1 11191 11570 1
 1 11191 11586 0
 1 11192 11570 1
 1 11192 11587 0
 1 11193 11570 1
 1 11193 11588 0
 1 11194 11570 1
 1 11194 11589 0
 1 11195 11570 1
 1 11195 11590 0
 1 11196 11570 1
 1 11196 11591 0
 1 11197 11570 1
 1 11197 11592 0
 1 11198 11570 1
 1 11198 11592 0
 1 11199 11570 1
 1 11199 11592 0
 1 11200 11570 1
 1 11200 11592 0
 1 11201 destination 0
 1 11570 11202 1
 1 11570 11222 0
 1 11571 11202 1
 1 11571 11223 0
 1 11572 11202 1
 1 11572 11224 0
 1 11573 11202 1
 1 11573 11224 0
 1 11574 11202 1
 1 11574 11224 0
 1 11575 11202 1
 1 11575 11224 0
 1 11576 11202 1
 1 11576 11224 0
 1 11577 11202 1
 1 11577 11224 0
 1 11578 11202 1
 1 11578 11224 0
 1 11579 11202 1
 1 11579 11224 0
 1 11580 11202 1
 1 11580 11224 0
 1 11581 11202 1
 1 11581 11224 0
 1 11582 11202 1
 1 11582 11224 0
 1 11583 11202 1
 1 11583 11224 0
 1 11584 11202 1
 1 11584 11224 0
 1 11585 11202 1
 1 11585 11224 0
 1 11586 11202 1
 1 11586 11224 0
 1 11587 11202 1
 1 11587 11224 0
 1 11588 11202 1
 1 11588 11224 0
 1 11589 11202 1
 1 11589 11224 0
 1 11590 11202 1
 1 11590 11224 0
 1 11591 11202 1
 1 11591 11224 0
 1 11592 destination 0
 1 11202 1059 1
 1 11202 1063 0
 1 11203 1059 1
 1 11203 1064 0
 1 11204 1059 1
 1 11204 1065 0
 1 11205 1059 1
 1 11205 1066 0
 1 11206 1059 1
 1 11206 1067 0
 1 11207 1059 1
 1 11207 1068 0
 1 11208 1059 1
 1 11208 1069 0
 1 11209 1059 1
 1 11209 1070 0
 1 11210 1059 1
 1 11210 1071 0
 1 11211 1059 1
 1 11211 1072 0
 1 11212 1059 1
 1 11212 1073 0
 1 11213 1059 1
 1 11213 1074 0
 1 11214 1059 1
 1 11214 1075 0
 1 11215 1059 1
 1 11215 1076 0
 1 11216 1059 1
 1 11216 1077 0
 1 11217 1059 1
 1 11217 1078 0
 1 11218 1059 1
 1 11218 1079 0
 1 11219 1059 1
 1 11219 1080 0
 1 11220 1059 1
 1 11220 1081 0
 1 11221 1059 1
 1 11221 1081 0
 1 11222 1059 1
 1 11222 1081 0
 1 11223 1059 1
 1 11223 1081 0
 1 11224 destination 0
 1 1059 17872 1
 1 1059 17879 0
 1 1060 17872 1
 1 1060 17880 0
 1 1061 17872 1
 1 1061 17881 0
 1 1062 17872 1
 1 1062 17882 0
 1 1063 17872 1
 1 1063 17883 0
 1 1064 17872 1
 1 1064 17884 0
 1 1065 17872 1
 1 1065 17885 0
 1 1066 17872 1
 1 1066 17886 0
 1 1067 17872 1
 1 1067 17887 0
 1 1068 17872 1
 1 1068 17888 0
 1 1069 17872 1
 1 1069 17889 0
 1 1070 17872 1
 1 1070 17890 0
 1 1071 17872 1
 1 1071 17891 0
 1 1072 17872 1
 1 1072 17892 0
 1 1073 17872 1
 1 1073 17893 0
 1 1074 17872 1
 1 1074 17894 0
 1 1075 17872 1
 1 1075 17894 0
 1 1076 17872 1
 1 1076 17894 0
 1 1077 17872 1
 1 1077 17894 0
 1 1078 17872 1
 1 1078 17894 0
 1 1079 17872 1
 1 1079 17894 0
 1 1080 17872 1
 1 1080 17894 0
 1 1081 destination 0
 1 17872 6188 1
 1 17872 6192 0
 1 17873 6188 1
 1 17873 6193 0
 1 17874 6188 1
 1 17874 6194 0
 1 17875 6188 1
 1 17875 6195 0
 1 17876 6188 1
 1 17876 6196 0
 1 17877 6188 1
 1 17877 6197 0
 1 17878 6188 1
 1 17878 6198 0
 1 17879 6188 1
 1 17879 6199 0
 1 17880 6188 1
 1 17880 6200 0
 1 17881 6188 1
 1 17881 6201 0
 1 17882 6188 1
 1 17882 6202 0
 1 17883 6188 1
 1 17883 6203 0
 1 17884 6188 1
 1 17884 6204 0
 1 17885 6188 1
 1 17885 6205 0
 1 17886 6188 1
 1 17886 6206 0
 1 17887 6188 1
 1 17887 6207 0
 1 17888 6188 1
 1 17888 6208 0
 1 17889 6189 1
 1 17889 6209 0
 1 17890 6190 1
 1 17890 6210 0
 1 17891 6191 1
 1 17891 6210 0
 1 17892 6192 1
 1 17892 6210 0
 1 17893 6193 1
 1 17893 6210 0
 1 17894 destination 0
 1 6188 6510 1
 1 6188 6514 0
 1 6189 6510 1
 1 6189 6515 0
 1 6190 6510 1
 1 6190 6516 0
 1 6191 6510 1
 1 6191 6517 0
 1 6192 6510 1
 1 6192 6518 0
 1 6193 6510 1
 1 6193 6519 0
 1 6194 6510 1
 1 6194 6520 0
 1 6195 6510 1
 1 6195 6521 0
 1 6196 6510 1
 1 6196 6522 0
 1 6197 6510 1
 1 6197 6523 0
 1 6198 6510 1
 1 6198 6524 0
 1 6199 6510 1
 1 6199 6525 0
 1 6200 6510 1
 1 6200 6526 0
 1 6201 6510 1
 1 6201 6527 0
 1 6202 6510 1
 1 6202 6528 0
 1 6203 6510 1
 1 6203 6529 0
 1 6204 6511 1
 1 6204 6530 0
 1 6205 6512 1
 1 6205 6531 0
 1 6206 6513 1
 1 6206 6532 0
 1 6207 6514 1
 1 6207 6532 0
 1 6208 6515 1
 1 6208 6532 0
 1 6209 6516 1
 1 6209 6532 0
 1 6210 destination 0
 1 6510 2600 1
 1 6510 2603 0
 1 6511 2600 1
 1 6511 2604 0
 1 6512 2600 1
 1 6512 2605 0
 1 6513 2600 1
 1 6513 2606 0
 1 6514 2600 1
 1 6514 2607 0
 1 6515 2600 1
 1 6515 2608 0
 1 6516 2600 1
 1 6516 2609 0
 1 6517 2600 1
 1 6517 2610 0
 1 6518 2600 1
 1 6518 2611 0
 1 6519 2600 1
 1 6519 2612 0
 1 6520 2600 1
 1 6520 2613 0
 1 6521 2600 1
 1 6521 2614 0
 1 6522 2600 1
 1 6522 2615 0
 1 6523 2600 1
 1 6523 2616 0
 1 6524 2600 1
 1 6524 2617 0
 1 6525 2601 1
 1 6525 2618 0
 1 6526 2602 1
 1 6526 2619 0
 1 6527 2603 1
 1 6527 2620 0
 1 6528 2604 1
 1 6528 2621 0
 1 6529 2605 1
 1 6529 2622 0
 1 6530 2606 1
 1 6530 2622 0
 1 6531 2607 1
 1 6531 2622 0
 1 6532 destination 0
 1 2600 16446 1
 1 2600 16449 0
 1 2601 16446 1
 1 2601 16450 0
 1 2602 16446 1
 1 2602 16451 0
 1 2603 16446 1
 1 2603 16452 0
 1 2604 16446 1
 1 2604 16453 0
 1 2605 16446 1
 1 2605 16454 0
 1 2606 16446 1
 1 2606 16455 0
 1 2607 16446 1
 1 2607 16456 0
 1 2608 16446 1
 1 2608 16457 0
 1 2609 16446 1
 1 2609 16458 0
 1 2610 16446 1
 1 2610 16459 0
 1 2611 16446 1
 1 2611 16460 0
 1 2612 16446 1
 1 2612 16461 0
 1 2613 16446 1
 1 2613 16462 0
 1 2614 16446 1
 1 2614 16463 0
 1 2615 16447 1
 1 2615 16464 0
 1 2616 16448 1
 1 2616 16465 0
 1 2617 16449 1
 1 2617 16466 0
 1 2618 16450 1
 1 2618 16467 0
 1 2619 16451 1
 1 2619 16468 0
 1 2620 16452 1
 1 2620 16468 0
 1 2621 16453 1
 1 2621 16468 0
 1 2622 destination 0
 1 16446 8488 1
 1 16446 8491 0
 1 16447 8488 1
 1 16447 8492 0
 1 16448 8488 1
 1 16448 8493 0
 1 16449 8488 1
 1 16449 8494 0
 1 16450 8488 1
 1 16450 8495 0
 1 16451 8488 1
 1 16451 8496 0
 1 16452 8488 1
 1 16452 8497 0
 1 16453 8488 1
 1 16453 8498 0
 1 16454 8488 1
 1 16454 8499 0
 1 16455 8488 1
 1 16455 8500 0
 1 16456 8488 1
 1 16456 8501 0
 1 16457 8488 1
 1 16457 8502 0
 1 16458 8488 1
 1 16458 8503 0
 1 16459 8488 1
 1 16459 8504 0
 1 16460 8488 1
 1 16460 8505 0
 1 16461 8489 1
 1 16461 8506 0
 1 16462 8490 1
 1 16462 8507 0
 1 16463 8491 1
 1 16463 8508 0
 1 16464 8492 1
 1 16464 8509 0
 1 16465 8493 1
 1 16465 8510 0
 1 16466 8494 1
 1 16466 8510 0
 1 16467 8495 1
 1 16467 8510 0
 1 16468 destination 0
 1 8488 4417 1
 1 8488 4420 0
 1 8489 4417 1
 1 8489 4421 0
 1 8490 4417 1
 1 8490 4422 0
 1 8491 4417 1
